distance,city,state,zip,flood_risk
0.0,Kuching,Sarawak,93400,1
4083.785250948831,Petaling Jaya,Selangor,47500,0
429.3905500556255,Bentong,Pahang,28700,1
245.7478057775737,Kuala Lumpur,Kuala Lumpur,50100,1
898.0101917746686,Shah Alam,Selangor,40100,0
1445.3567259053473,Ipoh,Perak,30200,0
1062.9759005220194,Kuala Lumpur,Kuala Lumpur,55300,0
517.4076267493163,Johor Bahru,Johor,80000,0
483.4037480222692,Kuala Lumpur,Kuala Lumpur,50150,1
569.4504695886417,Johor Bahru,Johor,81100,0
1021.6659520021076,Kuala Lumpur,Kuala Lumpur,52100,0
1033.339567412629,Kuala Lumpur,Kuala Lumpur,68100,0
1414.142391103936,Kuala Lumpur,Kuala Lumpur,52100,0
299.64351656314085,Jalan Selat,Penang,12000,1
1642.916799961872,Johor Bahru,Johor,81100,0
1675.25453903508,Johor Bahru,Johor,81100,0
535.7973660770499,Kuala Lumpur,Kuala Lumpur,50400,0
451.9461882652306,Petaling Jaya,Selangor,46200,1
946.9698015828872,Petaling Jaya,Selangor,46050,0
1517.726417318931,Kuala Lumpur,Kuala Lumpur,53300,0
1771.826681597467,Kuala Lumpur,Kuala Lumpur,57100,0
216.49888930514192,Wilayah Persekutuan,Kuala Lumpur,50350,1
1279.879924479058,Butterworth,Penang,12200,0
700.5027199922471,Ipoh,Perak,30300,0
234.51438479286315,Seri Kembangan,Selangor,43300,1
0.0,Padang Lalang,Penang,14000,1
1770.2754179902115,Kuala Lumpur,Kuala Lumpur,52100,0
1008.4830009307708,Puchong,Selangor,47100,0
761.731832455607,Cheras,Selangor,43200,0
1039.9669938433549,Lunas,Kedah,9600,0
227.57445339970243,Kuching,Sarawak,93150,1
1530.8840232955752,Ipoh,Perak,31400,0
324.74589722771003,Kuala Lumpur,Kuala Lumpur,50400,1
1810.4264120577952,Kota Bharu,Kelantan,15000,0
1685.305564201906,Johor Bahru,Johor,81100,0
420.2373806007607,Kuching,Sarawak,93400,1
1520.144092396916,Seremban,Negeri Sembilan,70450,0
318.595225803697,Melaka,Melaka,75250,1
1594.2292953664191,Kuala Lumpur,Kuala Lumpur,50460,0
1056.8502844811728,Kuala Lumpur,Kuala Lumpur,58100,0
1503.1521261001812,Ipoh,Perak,30100,0
2022.5393221160905,Kuala Lumpur,Kuala Lumpur,57100,0
1984.5878552318463,Kuala Lumpur,Kuala Lumpur,50480,0
1182.8809902291932,Shah Alam,Selangor,40000,0
630.726382077088,Petaling Jaya,Selangor,47301,0
126.05105657659944,Kuala Lumpur,Kuala Lumpur,50100,1
449.4111685298536,Limbang,Sarawak,98700,1
0.0,Kuching,Sarawak,93150,1
1449.774885552744,Klang,Selangor,26326,0
372.38007416634616,Klang,Selangor,41400,1
777.5846042418432,Johor Bahru,Johor,81100,0
1413.4581568555786,Seremban,Negeri Sembilan,70100,0
1775.691230541271,Petaling Jaya,Selangor,46150,0
202.40316370719287,Ipoh,Perak,30010,1
2264.8707680506886,Shah Alam,Selangor,40400,0
1124.203862134909,Johor Bahru,Johor,81300,0
769.239961602618,Johor Bahru,Johor,80150,0
499.10778604388526,Johor Bahru,Johor,80300,1
869.1936595819062,Kuala Lumpur,Kuala Lumpur,55000,0
2722.0888402953724,Ipoh,Perak,31400,0
128.8052667542644,Kuala Lumpur,Kuala Lumpur,50350,1
621.7996107212005,Kajang,Selangor,43000,0
1124.9453748460148,Johor Bahru,Johor,80400,0
440.0343489216392,Johor Bahru,Johor,80000,1
976.1671826967214,Klang,Selangor,41100,0
283.32596680307745,Kuala Lumpur,Kuala Lumpur,56000,1
603.959668835672,Kluang,Johor,86000,0
720.3910241759089,Taiping,Perak,34000,0
108.21386872941964,Kuching,Sarawak,93400,1
1079.6759281669044,Kuala Lumpur,Kuala Lumpur,56000,0
722.0630500993951,Kuala Lumpur,Kuala Lumpur,55200,0
3601.781467429147,Lumut,Perak,32200,0
622.3794509324474,Ipoh,Perak,31400,0
292.90998725091737,Johor Bahru,Johor,81100,1
1376.822540808015,Kuala Lumpur,Kuala Lumpur,59200,0
1832.050007428545,Kuala Lumpur,Kuala Lumpur,52100,0
2779.861377786314,Subang Jaya,Selangor,47620,0
631.618615682133,Sungai Petani,Kedah,8000,0
911.24126476963,Kuala Lumpur,Kuala Lumpur,51200,0
254.86473079392627,Kuala Lumpur,Kuala Lumpur,51200,1
1703.1892293848696,Shah Alam,Selangor,40150,0
1413.4581568555786,Seremban,Negeri Sembilan,70100,0
1865.588406204937,Temerloh,Pahang,28000,0
1702.0818141143504,Johor Bahru,Johor,81100,0
1415.9278280456513,Johor Bahru,Johor,80350,0
1440.73319064136,Kuala Lumpur,Kuala Lumpur,57100,0
142.15736043470045,Johor Bahru,Johor,81100,1
692.6253917337787,Kuala Lumpur,Kuala Lumpur,60000,0
259.06886723432507,Kuala Lumpur,Kuala Lumpur,53100,1
1061.4102109197047,Petaling Jaya,Selangor,46050,0
594.1581582267407,Johor Bahru,Johor,80000,0
513.792178723312,Kuala Lumpur,Kuala Lumpur,51000,0
1100.6859536234722,Kuala Lumpur,Kuala Lumpur,53300,0
292.7719378312854,Petaling Jaya,Selangor,47400,1
0.0,Kajang,Selangor,43000,1
1267.2715581684524,Johor Bahru,Johor,80400,0
1884.539043355538,Penaga,Penang,13100,0
366.8102816574833,Kuala Lumpur,Kuala Lumpur,50470,1
2719.304432747624,Subang Jaya,Selangor,47620,0
380.0452399789853,Ipoh,Perak,31650,1
461.888953712645,Kuantan,Pahang,25100,1
1577.1948446509923,Petaling Jaya,Selangor,47800,0
1525.8280038682217,Kuala Lumpur,Kuala Lumpur,52200,0
371.1080271650324,Kuching,Sarawak,93100,1
1246.5859049598023,Kuala Lumpur,Kuala Lumpur,55100,0
966.4560896268872,Johor Bahru,Johor,80250,0
2388.055510502817,Ipoh,Perak,31350,0
2710.1569889520465,Ipoh,Perak,31400,0
1120.8420799325484,Seremban,Negeri Sembilan,70300,0
556.8152491282215,Kuala Lumpur,Kuala Lumpur,60000,0
761.0949822142989,Kuala Lumpur,Kuala Lumpur,50450,0
1101.375412120486,Klang,Selangor,53300,0
294.19873880157013,Kuching,Sarawak,93400,1
1492.0795011876326,Petaling Jaya,Selangor,46050,0
826.623204231156,Kuala Lumpur,Kuala Lumpur,50480,0
0.0,Klang,Selangor,41200,1
238.31361002581264,Johor Bahru,Johor,80150,1
0.0,Kuching,Sarawak,93150,1
1025.5664961783689,Kuala Lumpur,Kuala Lumpur,50706,0
888.7079120891303,Johor Bahru,Johor,80400,0
684.850510749769,Butterworth,Penang,13400,0
765.0961780404759,Sungai Buloh,Selangor,47000,0
409.4743496497727,Johor Bahru,Johor,80000,1
1970.3231847649563,Petaling Jaya,Selangor,46100,0
1183.5566781059442,Ipoh,Perak,31350,0
778.6755887003051,Kuala Lumpur,Kuala Lumpur,55000,0
1267.2715581684524,Johor Bahru,Johor,80400,0
237.1995214767232,Kuantan,Pahang,25300,1
949.917608891886,Johor Bahru,Johor,81300,0
826.3519249610115,Kuala Lumpur,Kuala Lumpur,50470,0
1100.6859536234722,Kuala Lumpur,Kuala Lumpur,53300,0
245.7478057775737,Kuala Lumpur,Kuala Lumpur,50100,1
120.28652523726572,Petaling Jaya,Selangor,46200,1
197.02381751701373,Kuching,Sarawak,93350,1
923.4426254589732,Johor Bahru,Johor,80300,0
1193.9806139729933,Klang,Selangor,42000,0
277.9648937035569,Kuala Lumpur,Kuala Lumpur,50400,1
855.3846011773014,Kuching,Sarawak,93450,0
269.5687422766618,Kuala Lumpur,Kuala Lumpur,51200,1
1676.3683665559586,Petaling Jaya,Selangor,47301,0
753.8312030534058,Shah Alam,Selangor,40000,0
120.28652523726572,Petaling Jaya,Selangor,46200,1
1027.1896648360832,Johor Bahru,Johor,80250,0
934.0256843110648,Klang,Selangor,42000,0
753.1209759556434,Seri Kembangan,Selangor,43300,0
933.251596632496,Kuala Lumpur,Kuala Lumpur,58000,0
621.4494666446312,Ipoh,Perak,31350,0
312.2928793873002,Seremban,Negeri Sembilan,70000,1
809.0152968402828,Kuala Lumpur,Kuala Lumpur,55000,0
709.7379672993625,Johor Bahru,Johor,81100,0
1157.7894586825837,Johor Bahru,Johor,81209,0
1455.916668955085,Kuala Lumpur,Kuala Lumpur,60000,0
1656.6849474179385,Petaling Jaya,Selangor,46300,0
98.60292139945184,Kuala Lumpur,Kuala Lumpur,50100,1
795.7800536592212,Klang,Selangor,41200,0
1458.242432873098,Petaling Jaya,Selangor,47400,0
18.1963589598036,Kuching,Sarawak,93450,1
1449.774885552744,Klang,Selangor,26326,0
576.2520801880875,Johor Bahru,Johor,80400,0
2231.226987561184,Johor Bahru,Johor,81100,0
814.7042496751233,Petaling Jaya,Selangor,46000,0
1525.8280038682217,Kuala Lumpur,Kuala Lumpur,52200,0
1056.8502844811728,Kuala Lumpur,Kuala Lumpur,58100,0
762.9759509650384,Ipoh,Perak,30000,0
542.3738343578876,Johor Bahru,Johor,80000,0
1312.5384839330309,Kuching,Sarawak,93050,0
1242.77423401303,Petaling Jaya,Selangor,46150,0
1182.5131134661644,Klang,Selangor,41050,0
652.620034329257,Petaling Jaya,Selangor,47400,0
2444.63622428152,Ipoh,Perak,31650,0
796.7250248653133,Kuala Lumpur,Kuala Lumpur,50450,0
1286.1941835258026,Kuala Lumpur,Kuala Lumpur,55200,0
792.1777925153848,Petaling Jaya,Selangor,46000,0
2376.071689314359,Johor Bahru,Johor,81100,0
294.19873880157013,Kuching,Sarawak,93400,1
1784.168778604862,Kuala Lumpur,Kuala Lumpur,53300,0
511.108079053971,Kuala Lumpur,Kuala Lumpur,58100,0
283.32596680307745,Kuala Lumpur,Kuala Lumpur,56000,1
714.1112346350324,Kuala Lumpur,Kuala Lumpur,60000,0
1297.014110230882,Petaling Jaya,Selangor,46400,0
453.8492087560995,Penang,Penang,10000,1
1822.4301006369988,Shah Alam,Selangor,40100,0
273.8041817761845,Kepala Batas,Penang,13200,1
1362.990397931442,Ipoh,Perak,30300,0
254.86473079392627,Kuala Lumpur,Kuala Lumpur,51200,1
2146.620913428364,Kuala Lumpur,Kuala Lumpur,55200,0
212.3669256067957,Kuching,Sarawak,93200,1
2520.5596988077928,Johor Bahru,Johor,81100,0
886.3346642438673,Petaling Jaya,Selangor,46000,0
483.8955053413555,Klang,Selangor,41400,1
516.3299206121807,Kuala Lumpur,Kuala Lumpur,50470,0
585.8782971288452,Johor Bahru,Johor,81200,0
1234.7726320194176,Kuala Lumpur,Kuala Lumpur,50460,0
777.5846042418432,Johor Bahru,Johor,81100,0
120.28652523726572,Petaling Jaya,Selangor,46200,1
1123.6756046097034,Seremban,Negeri Sembilan,70300,0
0.0,Kuala Lumpur,Kuala Lumpur,50350,1
1124.9453748460148,Johor Bahru,Johor,80400,0
2022.5393221160905,Kuala Lumpur,Kuala Lumpur,57100,0
621.4494666446312,Ipoh,Perak,31350,0
1275.184772664409,Kuala Lumpur,Kuala Lumpur,52200,0
947.4391817343547,Kuala Lumpur,Kuala Lumpur,56000,0
413.62416162364735,Klang,Selangor,68100,1
0.0,Klang,Selangor,10463,1
876.3376078024353,Melaka,Melaka,75400,0
1441.4412456817563,Kuala Lumpur,Kuala Lumpur,53300,0
245.7478057775737,Kuala Lumpur,Kuala Lumpur,50100,1
356.0248439150968,Kuala Lumpur,Kuala Lumpur,50470,1
773.4567679986224,Johor Bahru,Johor,81200,0
1468.1541097902766,Kuala Lumpur,Kuala Lumpur,52100,0
1906.9143338256044,Ipoh,Perak,30000,0
419.9661247113219,Klang,Selangor,41200,1
670.4730700937363,Kuching,Sarawak,93100,0
1503.2922327152526,Ipoh,Perak,31400,0
256.83014834179096,Kuala Lumpur,Kuala Lumpur,51100,1
2271.8430498261982,Ipoh,Perak,31650,0
118.31867704343465,Johor Bahru,Johor,81100,1
1021.7453555322114,Petaling Jaya,Selangor,46000,0
550.7742638283371,Klang,Selangor,41000,0
391.9195366329487,Klang,Selangor,41200,1
135.1606867596895,Kuala Lumpur,Kuala Lumpur,50000,1
2028.5873472085725,Kuala Lumpur,Kuala Lumpur,50460,0
198.52573836960977,Georgetown,Penang,10400,1
2194.441989674763,Ipoh,Perak,31650,0
2024.4419030647728,Ipoh,Perak,31400,0
1649.963964073752,Petaling Jaya,Selangor,46050,0
804.8306438017502,Seri Kembangan,Selangor,43300,0
656.8220045181135,Klang,Selangor,42000,0
1999.0257567217536,Ipoh,Perak,31350,0
732.956371370581,Kuala Lumpur,Kuala Lumpur,55100,0
976.1671826967214,Klang,Selangor,41100,0
259.06886723432507,Kuala Lumpur,Kuala Lumpur,53100,1
117.92240755354575,Klang,Selangor,41000,1
55.86183326866704,Petaling Jaya,Selangor,46200,1
1275.184772664409,Kuala Lumpur,Kuala Lumpur,52200,0
284.987453933,Kapit,Sarawak,96800,1
1275.184772664409,Kuala Lumpur,Kuala Lumpur,52200,0
429.51784535977714,Kuala Lumpur,Kuala Lumpur,50000,1
520.7712440562105,Kota Kinabalu,Sabah,89500,0
1595.0152278759492,Shah Alam,Selangor,40150,0
347.14396717002006,Kuala Lumpur,Kuala Lumpur,56100,1
1123.6756046097034,Seremban,Negeri Sembilan,70300,0
292.7719378312854,Petaling Jaya,Selangor,47400,1
1050.0274256376715,Ipoh,Perak,30450,0
474.2029485408802,Ipoh,Perak,31350,1
376.8002186622493,Klang,Selangor,42100,1
550.7742638283371,Klang,Selangor,41000,0
1069.0213303858857,Kuala Lumpur,Kuala Lumpur,55100,0
390.5046916391584,Kuala Lumpur,Kuala Lumpur,50470,1
519.1322128043893,Bukit Mertajam,Penang,14000,0
0.0,Kajang,Selangor,43000,1
1599.6033742970726,Johor Bahru,Johor,81100,0
0.0,Kuala Lumpur,Kuala Lumpur,50000,1
98.61528815791574,Kajang,Selangor,43000,1
1283.9678967763457,Cukai,Terengganu,24000,0
1923.7346609335257,Kuala Lumpur,Kuala Lumpur,57100,0
117.92240755354575,Klang,Selangor,41000,1
923.4426254589732,Johor Bahru,Johor,80300,0
335.78908918052474,Kuala Lumpur,Kuala Lumpur,54200,1
1295.0270182635522,Subang Jaya,Selangor,47500,0
112.65082221539744,Kuala Lumpur,Kuala Lumpur,51000,1
307.6414850794648,Kuala Lumpur,Kuala Lumpur,50480,1
933.9226719588694,Johor Bahru,Johor,81200,0
1413.4581568555786,Seremban,Negeri Sembilan,70100,0
1542.630532120466,Johor Bahru,Johor,81200,0
705.8052346827783,Seremban,Negeri Sembilan,70400,0
1230.7920856114454,Johor Bahru,Johor,80400,0
976.1671826967214,Port Klang,Selangor,42000,0
1056.8502844811728,Kuala Lumpur,Kuala Lumpur,58100,0
429.51784535977714,Kuala Lumpur,Kuala Lumpur,50000,1
240.64981153376505,Kuching,Sarawak,93100,1
1054.2088451452005,Petaling Jaya,Selangor,47301,0
2404.107881622997,Kuala Lumpur,Kuala Lumpur,57100,0
983.8659088954388,Klang,Selangor,41400,0
870.2496532842607,Kuala Lumpur,Kuala Lumpur,52000,0
1157.0081817342948,Ipoh,Perak,30300,0
2381.9162206830647,Kuala Lumpur,Kuala Lumpur,50490,0
165.5855329325019,Johor Bahru,Johor,81300,1
661.7514189445758,Johor Bahru,Johor,81200,0
2194.441989674763,Ipoh,Perak,31650,0
1191.1344124440416,Kulai,Johor,81000,0
960.0676317998729,Klang,Selangor,42450,0
2776.427320831612,Petaling Jaya,Selangor,47810,0
2202.8091226605243,Petaling Jaya,Selangor,46100,0
597.9353704769909,Kuala Lumpur,Kuala Lumpur,51200,0
407.3490566657117,Kuala Lumpur,Kuala Lumpur,50050,1
2509.3500704471685,Malaysia,Johor,81200,0
267.28011481392696,Alor Setar,Kedah,5150,1
2028.5873472085725,Kuala Lumpur,Kuala Lumpur,50460,0
352.19910538910824,Kajang,Selangor,43000,1
1025.5664961783689,Kuala Lumpur,Kuala Lumpur,50470,0
2476.102625263715,Puchong,Selangor,47100,0
2335.471986543317,Kuala Lumpur,Kuala Lumpur,57000,0
709.7379672993625,Johor Bahru,Johor,81100,0
1444.548376761719,Kuala Terengganu,Terengganu,21100,0
2259.5628199806165,Petaling Jaya,Selangor,46150,0
783.4687246646863,Jalan Pauh Indah,Penang,13500,0
1530.8840232955752,Ipoh,Perak,31400,0
2109.193194120573,Johor Bahru,Johor,81300,0
2287.5676304028248,Kota Bharu,Kelantan,15050,0
2022.5393221160905,Kuala Lumpur,Kuala Lumpur,57100,0
475.0756338099444,Port Dickson,Negeri Sembilan,71000,1
472.8268220665131,Klang,Selangor,41400,1
691.2173407579461,Johor Bahru,Johor,80100,0
1613.7501070776443,Subang Jaya,Selangor,47600,0
868.6328451717046,Johor Bahru,Johor,81100,0
1538.2048790288895,Ipoh,Perak,31400,0
145.82757635206892,Sibu,Sarawak,96000,1
656.8220045181135,Klang,Selangor,42000,0
259.6678178785795,Kuala Lumpur,Kuala Lumpur,50000,1
636.7318262358519,Kuala Lumpur,Kuala Lumpur,56100,0
254.2029587038489,Klang,Selangor,41200,1
55.86183326866704,Petaling Jaya,Selangor,46200,1
1937.808949304124,Cukai,Terengganu,24000,0
1294.7633385885752,Petaling Jaya,Selangor,47500,0
814.0248129406934,Shah Alam,Selangor,40400,0
553.3586919682855,Kuala Lumpur,Kuala Lumpur,56000,0
241.5271515398784,Kuala Lumpur,Kuala Lumpur,51100,1
449.4111685298536,Limbang,Sarawak,98700,1
1634.2738081843363,Kuala Lumpur,Kuala Lumpur,57100,0
196.0090258542604,Kuala Lumpur,Kuala Lumpur,51200,1
1804.206110533774,Johor Bahru,Johor,81200,0
561.7617509592936,Kuala Lumpur,Kuala Lumpur,52100,0
2386.8890536027843,Johor Bahru,Johor,81100,0
1453.5335551848295,Kuantan,Pahang,26080,0
254.8611369302442,Seremban,Negeri Sembilan,70000,1
1588.9008119474006,Kuala Lumpur,Kuala Lumpur,58200,0
20.83005760387424,Melaka,Melaka,75250,1
720.3910241759089,Taiping,Perak,34000,0
714.1112346350324,Kuala Lumpur,Kuala Lumpur,60000,0
1960.97773034784,Kuala Lumpur,Kuala Lumpur,56000,0
515.665644977856,Johor Bahru,Johor,81100,0
407.3490566657117,Kuala Lumpur,Kuala Lumpur,50050,1
481.820637520017,Kuching,Sarawak,93300,1
1567.680147427547,Mentakab,Pahang,28400,0
890.2277495499701,Petaling Jaya,Selangor,47301,0
389.20008837948126,Klang,Selangor,41200,1
1591.1057060302574,Kuala Lumpur,Kuala Lumpur,50628,0
253.78519109282223,Kuala Lumpur,Kuala Lumpur,56100,1
2419.9734615424245,Johor Bahru,Johor,81100,0
2024.4419030647728,Ipoh,Perak,31400,0
1981.9313925937963,Kuala Lumpur,Kuala Lumpur,50450,0
76.975933198951,Kuala Lumpur,Kuala Lumpur,50400,1
271.13469015852075,Butterworth,Penang,12300,1
833.0596779315887,Klang,Selangor,41200,0
1294.7633385885752,Petaling Jaya,Selangor,47500,0
1239.418658788585,Ipoh,Perak,30300,0
552.9648299416691,Johor Bahru,Johor,81200,0
1154.7149586771347,Shah Alam,Selangor,40460,0
507.9330042548892,Perai,Penang,13700,0
2002.7897354995305,Johor Bahru,Johor,81200,0
1853.323361855278,Ipoh,Perak,31400,0
764.6763072828312,Kuala Lumpur,Kuala Lumpur,55100,0
363.4030248516559,Kota Kinabalu,Sabah,88300,1
1596.4099514572176,Ipoh,Perak,30300,0
1657.2934613593447,Ipoh,Perak,30300,0
960.4517356056274,Klang,Selangor,42000,0
473.08314446564935,Kuala Lumpur,Kuala Lumpur,52000,1
779.1063670495237,Kuala Lumpur,Kuala Lumpur,53200,0
864.8633991655428,Seremban,Negeri Sembilan,70100,0
822.343390305979,Shah Alam,Selangor,40100,0
1759.6627456060182,Ipoh,Perak,31400,0
2500.262956495799,Johor Bahru,Johor,81100,0
485.45417168535664,Kuala Lumpur,Kuala Lumpur,51200,1
643.4585964295866,Kuala Lumpur,Kuala Lumpur,50450,0
1682.0377737799963,Petaling Jaya,Selangor,46000,0
259.6678178785795,Kuala Lumpur,Kuala Lumpur,50000,1
858.7727099845516,Klang,Selangor,53100,0
843.2556164425628,Puchong,Selangor,47100,0
1806.261806295322,Kuala Lumpur,Kuala Lumpur,50480,0
1704.968771253764,Ipoh,Perak,30000,0
66.44574087511575,Teluk Intan,Perak,36000,1
196.0090258542604,Kuala Lumpur,Kuala Lumpur,51200,1
822.343390305979,Shah Alam,Selangor,40100,0
1472.5393081696782,Kuala Lumpur,Kuala Lumpur,56000,0
93.52453384451417,Cheras,Selangor,43200,1
201.35029964489863,Sepang,Selangor,43900,1
594.1581582267407,Johor Bahru,Johor,80000,0
903.0996611597178,Kuala Lumpur,Kuala Lumpur,51000,0
2135.335382895287,Johor Bahru,Johor,81100,0
1412.6043769594723,Petaling Jaya,Selangor,46000,0
1315.6789612367998,Kuala Lumpur,Kuala Lumpur,52100,0
1883.1188058283185,Petaling Jaya,Selangor,47820,0
1618.9113021167427,Johor Bahru,Johor,81100,0
1385.4957931938573,Kuala Lumpur,Kuala Lumpur,59100,0
697.4619863639105,Klang,Selangor,53100,0
2704.103597551352,Petaling Jaya,Selangor,47810,0
405.97537965832765,Subang Jaya,Selangor,47500,1
792.1777925153848,Petaling Jaya,Selangor,46000,0
254.8611369302442,Seremban,Negeri Sembilan,70000,1
5579.6259821190615,Kulai,Johor,81000,0
658.0546798655431,Puchong,Selangor,47100,0
1813.1023583451768,Johor Bahru,Johor,81100,0
753.8312030534058,Shah Alam,Selangor,40000,0
213.041449455206,Sibu,Sarawak,96000,1
1432.637445854913,Kuala Lumpur,Kuala Lumpur,55100,0
656.8753072651493,Seremban,Negeri Sembilan,70100,0
212.26748760521068,Kuala Lumpur,Kuala Lumpur,50450,1
2003.8667561832376,Ipoh,Perak,31400,0
70.64892170693828,Penang,Penang,10400,1
762.9759509650384,Ipoh,Perak,30300,0
624.4239987616259,Kuala Lumpur,Kuala Lumpur,51200,0
1917.8921790091165,Kuala Lumpur,Kuala Lumpur,50480,0
62.30420789066097,Perai,Penang,13700,1
2101.809134946018,Johor Bahru,Johor,81100,0
588.3699481250517,Kuala Lumpur,Kuala Lumpur,59000,0
0.0,Kuching,Sarawak,93150,1
350.3003616470338,Parit Buntar,Perak,34200,1
1960.97773034784,Kuala Lumpur,Kuala Lumpur,56000,0
326.1002257587411,Kampung Valdor,Penang,14200,1
902.644010630184,Kuala Lumpur,Kuala Lumpur,55100,0
1210.145731605589,Kuala Lumpur,Kuala Lumpur,53000,0
2038.5277031688045,Johor Bahru,Johor,81100,0
254.2029587038489,Klang,Selangor,41200,1
213.041449455206,Sibu,Sarawak,96000,1
2921.2869497032184,Klang,Selangor,41050,0
2109.193194120573,Johor Bahru,Johor,81300,0
409.4743496497727,Johor Bahru,Johor,80000,1
814.7820722732241,Kuala Terengganu,Terengganu,20100,0
267.28011481392696,Alor Setar,Kedah,5150,1
548.6792429489658,Puchong,Selangor,47100,0
976.1671826967214,Klang,Selangor,42000,0
697.4619863639105,Klang,Selangor,53100,0
1013.7082558789876,Ipoh,Perak,31650,0
2135.335382895287,Johor Bahru,Johor,81100,0
1489.8951024695546,Kuala Lumpur,Kuala Lumpur,56100,0
1376.822540808015,Kuala Lumpur,Kuala Lumpur,59200,0
314.4368090444956,Seremban,Negeri Sembilan,70300,1
269.5687422766618,Kuala Lumpur,Kuala Lumpur,51200,1
557.1354083189798,Klang,Selangor,53100,0
914.2114580360634,Johor Bahru,Johor,81200,0
1947.476449379006,Puchong,Selangor,47100,0
2462.1374073111747,Kuala Lumpur,Kuala Lumpur,50940,0
1373.0784052684862,Petaling Jaya,Selangor,46400,0
1096.1528701498833,Ipoh,Perak,30100,0
1124.9453748460148,Johor Bahru,Johor,80400,0
710.9171743882206,Melaka,Melaka,75150,0
1489.8951024695546,Kuala Lumpur,Kuala Lumpur,56100,0
359.2243754965057,Kuching,Sarawak,93000,1
313.6615223250307,Kuching,Sarawak,93150,1
3399.724929850972,Seremban,Negeri Sembilan,70450,0
1385.4957931938573,Kuala Lumpur,Kuala Lumpur,59100,0
1010.9245581890818,Klang,Selangor,41200,0
1124.203862134909,Johor Bahru,Johor,81300,0
1286.8134230242888,Mersing,Johor,86800,0
1048.1873055780636,Kuala Lumpur,Kuala Lumpur,50460,0
764.6763072828312,Kuala Lumpur,Kuala Lumpur,55100,0
661.7514189445758,Johor Bahru,Johor,81200,0
2323.6045207932907,Puchong,Selangor,47100,0
98.95066492089089,Kuala Lumpur,Kuala Lumpur,50100,1
1865.588406204937,Temerloh,Pahang,28000,0
519.1322128043893,Bukit Mertajam,Penang,14000,0
291.42018842564454,Klang,Selangor,42100,1
1588.356778871688,Johor Bahru,Johor,81300,0
509.95764739442143,Seri Kembangan,Selangor,43300,0
440.0343489216392,Johor Bahru,Johor,80000,1
1832.050007428545,Kuala Lumpur,Kuala Lumpur,50470,0
550.7742638283371,Klang,Selangor,41000,0
603.4897451303733,Kuala Lumpur,Kuala Lumpur,56000,0
1234.7416966383837,Kuala Lumpur,Kuala Lumpur,57100,0
2523.821150950204,Petaling Jaya,Selangor,47300,0
1416.1076374752147,Johor Bahru,Johor,81200,0
1982.4523982139915,Kuala Lumpur,Kuala Lumpur,59200,0
1771.826681597467,Kuala Lumpur,Kuala Lumpur,57100,0
262.86652721780973,Kuala Lumpur,Kuala Lumpur,55100,1
2557.304791666388,Seremban,Negeri Sembilan,70200,0
655.0213204518755,Kuala Lumpur,Kuala Lumpur,55100,0
1264.5998344985055,Kuala Lumpur,Kuala Lumpur,52100,0
1193.9806139729933,Klang,Selangor,42000,0
1304.5956496761494,Petaling,Selangor,47800,0
751.2935338803175,Kuala Lumpur,Kuala Lumpur,51200,0
0.0,Kuala Lumpur,Kuala Lumpur,56100,1
1120.8420799325484,Seremban,Negeri Sembilan,70300,0
1417.8842283976355,Kuantan,Pahang,25000,0
1702.0818141143504,Johor Bahru,Johor,81100,0
2136.272844462665,Petaling Jaya,Selangor,47630,0
810.544325658241,Johor Bahru,Johor,81300,0
371.1080271650324,Kuching,Sarawak,93100,1
192.47462481368024,Bukit Mertajam,Penang,14000,1
2064.0127205282074,Bandar Baru Bangi,Selangor,43650,0
687.4356808466003,Kuala Lumpur,Kuala Lumpur,51200,0
1534.1676690252973,Petaling Jaya,Selangor,46050,0
563.9804100254437,Seremban,Negeri Sembilan,70000,0
826.1405442856186,Kuala Lumpur,Kuala Lumpur,51200,0
419.7053985208255,Kuala Lumpur,Kuala Lumpur,54100,1
0.0,Kuala Lumpur,Kuala Lumpur,50350,1
254.86473079392627,Kuala Lumpur,Kuala Lumpur,51200,1
1047.262394249006,Klang,Selangor,42100,0
594.1581582267407,Johor Bahru,Johor,80000,0
985.6323343105242,Ipoh,Perak,31400,0
430.751081259945,Johor Bahru,Johor,81200,1
279.50759495995163,Johor Bahru,Johor,80000,1
538.3192765076564,Bayan Lepas,Penang,11900,0
1003.0456471922578,Johor Bahru,Johor,81200,0
1784.168778604862,Kuala Lumpur,Kuala Lumpur,53300,0
392.1327513635824,Georgetown,Penang,10400,1
1274.5081042893185,Petaling Jaya,Selangor,46050,0
232.38117917043647,Kuala Lumpur,Kuala Lumpur,50350,1
579.0804869627192,Klang,Selangor,41000,0
1358.9953546300392,Klang,Selangor,42100,0
1124.9453748460148,Johor Bahru,Johor,80400,0
20.83005760387424,Melaka,Melaka,75250,1
740.530103504359,Klang,Selangor,41100,0
422.6122308855057,Kuala Lumpur,Kuala Lumpur,50768,1
1458.242432873098,Petaling Jaya,Selangor,47400,0
1316.5596907349775,Petaling Jaya,Selangor,47301,0
635.1582144865346,Kuala Lumpur,Kuala Lumpur,51100,0
2342.1180259656235,Johor Bahru,Johor,81100,0
379.2079148787194,Johor Bahru,Johor,81100,1
576.2520801880875,Johor Bahru,Johor,80400,0
536.4489662016782,Klang,Selangor,41200,0
528.7647100271383,Ipoh,Perak,31400,0
