Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  34Th Floor Menara Maybank Jln Tun Perak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032070-8795', 'Zip code  50050', 'Country calling code  +60', 'Country  Malaysia']",34Th Floor Menara Maybank Jln Tun Perak,Kuala Lumpur,Wilayah Persekutuan,032070-8795,50050,+60,Malaysia,"34Th Floor Menara Maybank Jln Tun Perak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  472 Jalan Pasir Puteh', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 3212047', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']",472 Jalan Pasir Puteh,Ipoh,Perak,(605) 3212047,31650,+60,Malaysia,"472 Jalan Pasir Puteh, Ipoh, Perak"
"['Street:  4-2 Jln 1/125F Taman Desa Petaling', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039057-0391', 'Zip code  57100', 'Country calling code  +60', 'Country  Malaysia']",4-2 Jln 1/125F Taman Desa Petaling,Kuala Lumpur,Wilayah Persekutuan,039057-0391,57100,+60,Malaysia,"4-2 Jln 1/125F Taman Desa Petaling, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan PJS 3/48, Sri Manja Square One,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60-3-7782-2797', 'Zip code  46100', 'Country calling code  +60', 'Country  Malaysia']","Jalan PJS 3/48, Sri Manja Square One,",Petaling Jaya,Selangor,60-3-7782-2797,46100,+60,Malaysia,"Jalan PJS 3/48, Sri Manja Square One,, Petaling Jaya, Selangor"
"['Street:  16 Jln Dedap 19 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07351-4545', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",16 Jln Dedap 19 Taman Jaya,Johor Bahru,Johor,07351-4545,81100,+60,Malaysia,"16 Jln Dedap 19 Taman Jaya, Johor Bahru, Johor"
"['Street:  Jalan Midah 7, Taman Midah,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-91306956', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Midah 7, Taman Midah,",Kuala Lumpur,Wilayah Persekutuan,03-91306956,56000,+60,Malaysia,"Jalan Midah 7, Taman Midah,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  9 Psn Putra 2 Taman Tasik Putra', 'City:  Tronoh', 'State/province/area:    Perak', 'Phone number  05548-1210', 'Zip code  31750', 'Country calling code  +60', 'Country  Malaysia']",9 Psn Putra 2 Taman Tasik Putra,City:  Tronoh,Perak,05548-1210,31750,+60,Malaysia,"9 Psn Putra 2 Taman Tasik Putra, City:  Tronoh, Perak"
"['Street:  1St Floor Pasar Moden Tdi Jln Tun Mohd Fuad Taman Tun Dr Ismail Mala', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037729-4370', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",1St Floor Pasar Moden Tdi Jln Tun Mohd Fuad Taman Tun Dr Ismail Mala,Kuala Lumpur,Wilayah Persekutuan,037729-4370,60000,+60,Malaysia,"1St Floor Pasar Moden Tdi Jln Tun Mohd Fuad Taman Tun Dr Ismail Mala, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  39 Jln Kechil Wilayah Persekutuan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  034041-2120', 'Zip code  50350', 'Country calling code  +60', 'Country  Malaysia']",39 Jln Kechil Wilayah Persekutuan,Ipoh,Perak,034041-2120,50350,+60,Malaysia,"39 Jln Kechil Wilayah Persekutuan, Ipoh, Perak"
"['Street:  Seksyen 27, Hicom Town Centre,', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 5191-8094', 'Zip code  40400', 'Country calling code  +60', 'Country  Malaysia']","Seksyen 27, Hicom Town Centre,",Shah Alam,Selangor,+60 (0)3 5191-8094,40400,+60,Malaysia,"Seksyen 27, Hicom Town Centre,, Shah Alam, Selangor"
"['Street:  26 Jln Sungai Besi Batu 7 1/2', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039058-5243', 'Zip code  57000', 'Country calling code  +60', 'Country  Malaysia']",26 Jln Sungai Besi Batu 7 1/2,Kuala Lumpur,Wilayah Persekutuan,039058-5243,57000,+60,Malaysia,"26 Jln Sungai Besi Batu 7 1/2, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lorong Demak Laut 7A1, Demak Laut Sejingkat Industrial Park,', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  +60 (0)82 432153', 'Zip code  93050', 'Country calling code  +60', 'Country  Malaysia']","Lorong Demak Laut 7A1, Demak Laut Sejingkat Industrial Park,",Kuching,Sarawak,+60 (0)82 432153,93050,+60,Malaysia,"Lorong Demak Laut 7A1, Demak Laut Sejingkat Industrial Park,, Kuching, Sarawak"
"['Street:  Blok B Jln Ss3/39 Ss3 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037861-1066', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",Blok B Jln Ss3/39 Ss3 Petaling Jaya,Petaling Jaya,Selangor,037861-1066,47300,+60,Malaysia,"Blok B Jln Ss3/39 Ss3 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  A 52 Jln Desa Bakti Pusat Bandar Taman Desa', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037983-9124', 'Zip code  58100', 'Country calling code  +60', 'Country  Malaysia']",A 52 Jln Desa Bakti Pusat Bandar Taman Desa,Kuala Lumpur,Wilayah Persekutuan,037983-9124,58100,+60,Malaysia,"A 52 Jln Desa Bakti Pusat Bandar Taman Desa, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  75 Jln Sentul Kampung Chubadak Jaya', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034044-1831', 'Zip code  51000', 'Country calling code  +60', 'Country  Malaysia']",75 Jln Sentul Kampung Chubadak Jaya,Kuala Lumpur,Wilayah Persekutuan,034044-1831,51000,+60,Malaysia,"75 Jln Sentul Kampung Chubadak Jaya, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  12 Mni Twins Tower 2 Jln Pinang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032167-2792', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",12 Mni Twins Tower 2 Jln Pinang,Kuala Lumpur,Wilayah Persekutuan,032167-2792,50450,+60,Malaysia,"12 Mni Twins Tower 2 Jln Pinang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Pjs 11/18, Bandar Sunway,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)82 337375', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']","Jalan Pjs 11/18, Bandar Sunway,",Petaling Jaya,Selangor,+60 (0)82 337375,46150,+60,Malaysia,"Jalan Pjs 11/18, Bandar Sunway,, Petaling Jaya, Selangor"
"['Street:  No. 98 2Nd Floor Jln Green HillSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08224-2711', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",No. 98 2Nd Floor Jln Green HillSarawak,Kuching,Sarawak,08224-2711,93100,+60,Malaysia,"No. 98 2Nd Floor Jln Green HillSarawak, Kuching, Sarawak"
"['Street:  19 Jln Susur Larkin Perdana 1 Taman Larkin Perdana', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07239-1972', 'Zip code  80350', 'Country calling code  +60', 'Country  Malaysia']",19 Jln Susur Larkin Perdana 1 Taman Larkin Perdana,Johor Bahru,Johor,07239-1972,80350,+60,Malaysia,"19 Jln Susur Larkin Perdana 1 Taman Larkin Perdana, Johor Bahru, Johor"
"['Street:  Jalan Usaha, Piasau Jaya Industrial Estate,', 'City:   Miri', 'State/province/area:    Sarawak', 'Phone number  +60 (0)85 665017', 'Zip code  98000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Usaha, Piasau Jaya Industrial Estate,",Miri,Sarawak,+60 (0)85 665017,98000,+60,Malaysia,"Jalan Usaha, Piasau Jaya Industrial Estate,, Miri, Sarawak"
"['Street:  30A 1St Floor Lorong Datuk Sulaiman 1', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037725-0863', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",30A 1St Floor Lorong Datuk Sulaiman 1,Kuala Lumpur,Wilayah Persekutuan,037725-0863,60000,+60,Malaysia,"30A 1St Floor Lorong Datuk Sulaiman 1, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot 3.60/3.61, Karamunsing Complex,', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  088-232695', 'Zip code  88828', 'Country calling code  +60', 'Country  Malaysia']","Lot 3.60/3.61, Karamunsing Complex,",Kota Kinabalu,Sabah,088-232695,88828,+60,Malaysia,"Lot 3.60/3.61, Karamunsing Complex,, Kota Kinabalu, Sabah"
"['Street:  No. 107 Jln Kuning Taman Pelangi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07331-1981', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']",No. 107 Jln Kuning Taman Pelangi,Johor Bahru,Johor,07331-1981,80400,+60,Malaysia,"No. 107 Jln Kuning Taman Pelangi, Johor Bahru, Johor"
"['Street:  66 Jln Sri Ehsan 4 Taman Sri Ehsan Kepong', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036275-7619', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']",66 Jln Sri Ehsan 4 Taman Sri Ehsan Kepong,Kuala Lumpur,Wilayah Persekutuan,036275-7619,52100,+60,Malaysia,"66 Jln Sri Ehsan 4 Taman Sri Ehsan Kepong, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lorong Perak 10, Mergong 2,', 'City:   Alor Setar', 'State/province/area:    Kedah', 'Phone number  6047314710', 'Zip code  05150', 'Country calling code  +60', 'Country  Malaysia']","Lorong Perak 10, Mergong 2,",Alor Setar,Kedah,6047314710,05150,+60,Malaysia,"Lorong Perak 10, Mergong 2,, Alor Setar, Kedah"
"['Street:  *8321 JLN BATU 15 RAWANG Rawang', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  036091-0992', 'Zip code  48000', 'Country calling code  +60', 'Country  Malaysia']",*8321 JLN BATU 15 RAWANG Rawang,Ipoh,Perak,036091-0992,48000,+60,Malaysia,"*8321 JLN BATU 15 RAWANG Rawang, Ipoh, Perak"
"['Street:  6 Jln Kg Attap', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032274-2486', 'Zip code  50460', 'Country calling code  +60', 'Country  Malaysia']",6 Jln Kg Attap,Kuala Lumpur,Wilayah Persekutuan,032274-2486,50460,+60,Malaysia,"6 Jln Kg Attap, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  46 Jln Pjs 11/7 Taman Bandar Sunway Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035615-6153', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']",46 Jln Pjs 11/7 Taman Bandar Sunway Petaling Jaya,Petaling Jaya,Selangor,035615-6153,46150,+60,Malaysia,"46 Jln Pjs 11/7 Taman Bandar Sunway Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  20 Lkr Sultan Hishamuddin Kaw 20 Kaw Indust Bdr Sultan Suleiman Pelabuhan Pelab', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033176-6354', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",20 Lkr Sultan Hishamuddin Kaw 20 Kaw Indust Bdr Sultan Suleiman Pelabuhan Pelab,Klang,Selangor,033176-6354,42000,+60,Malaysia,"20 Lkr Sultan Hishamuddin Kaw 20 Kaw Indust Bdr Sultan Suleiman Pelabuhan Pelab, Klang, Selangor"
"['Street:  No. 21 Jalan Barat', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037956-6136', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']",No. 21 Jalan Barat,Petaling Jaya,Selangor,037956-6136,46200,+60,Malaysia,"No. 21 Jalan Barat, Petaling Jaya, Selangor"
"['Street:  194 1St Floor Jln KulasSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08241-2747', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",194 1St Floor Jln KulasSarawak,Kuching,Sarawak,08241-2747,93400,+60,Malaysia,"194 1St Floor Jln KulasSarawak, Kuching, Sarawak"
"['Street:  82 10 20 De Tropicana Condo Jalan Kuchai Lama', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037804-8816', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",82 10 20 De Tropicana Condo Jalan Kuchai Lama,Kuala Lumpur,Wilayah Persekutuan,037804-8816,58200,+60,Malaysia,"82 10 20 De Tropicana Condo Jalan Kuchai Lama, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  293 Taman Thivy Jaya', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06632-8071', 'Zip code  70100', 'Country calling code  +60', 'Country  Malaysia']",293 Taman Thivy Jaya,Seremban,Negeri Sembilan,06632-8071,70100,+60,Malaysia,"293 Taman Thivy Jaya, Seremban, Negeri Sembilan"
"['Street:  Wisma Maria Jln Ngee Heng', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07222-2097', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",Wisma Maria Jln Ngee Heng,Johor Bahru,Johor,07222-2097,80000,+60,Malaysia,"Wisma Maria Jln Ngee Heng, Johor Bahru, Johor"
"['Street:  Suite 39B 39th Floor Empire Tower 182 Jalan Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21640559', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",Suite 39B 39th Floor Empire Tower 182 Jalan Tun Razak,Kuala Lumpur,Wilayah Persekutuan,(603) 21640559,50400,+60,Malaysia,"Suite 39B 39th Floor Empire Tower 182 Jalan Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  13-D Jalan Tun Abdul Razak Susur 4 Bahru', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2243973', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",13-D Jalan Tun Abdul Razak Susur 4 Bahru,Johor Bahru,Johor,(607) 2243973,80000,+60,Malaysia,"13-D Jalan Tun Abdul Razak Susur 4 Bahru, Johor Bahru, Johor"
"['Street:  Jalan Padang Tembak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2692-5565', 'Zip code  50556', 'Country calling code  +60', 'Country  Malaysia']",Jalan Padang Tembak,Kuala Lumpur,Wilayah Persekutuan,03-2692-5565,50556,+60,Malaysia,"Jalan Padang Tembak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  8 Jln 7 Taman Desa Temiang', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06762-4352', 'Zip code  70200', 'Country calling code  +60', 'Country  Malaysia']",8 Jln 7 Taman Desa Temiang,Seremban,Negeri Sembilan,06762-4352,70200,+60,Malaysia,"8 Jln 7 Taman Desa Temiang, Seremban, Negeri Sembilan"
"['Street:  2/27 Jln Udang Kertas Taman Sri Segambut', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036258-8432', 'Zip code  52000', 'Country calling code  +60', 'Country  Malaysia']",2/27 Jln Udang Kertas Taman Sri Segambut,Kuala Lumpur,Wilayah Persekutuan,036258-8432,52000,+60,Malaysia,"2/27 Jln Udang Kertas Taman Sri Segambut, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1332-A Off Jalan Bayam', 'City:   Kota Bharu', 'State/province/area:    Kelantan', 'Phone number  6097472325', 'Zip code  15200', 'Country calling code  +60', 'Country  Malaysia']",1332-A Off Jalan Bayam,Kota Bharu,Kelantan,6097472325,15200,+60,Malaysia,"1332-A Off Jalan Bayam, Kota Bharu, Kelantan"
"['Street:  20 Jln 11/101 Taman Desa Aman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039130-7139', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",20 Jln 11/101 Taman Desa Aman,Kuala Lumpur,Wilayah Persekutuan,039130-7139,56100,+60,Malaysia,"20 Jln 11/101 Taman Desa Aman, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  32 Jalan Tawas Baru 1 Taman Tasek Jaya', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 2922882', 'Zip code  30010', 'Country calling code  +60', 'Country  Malaysia']",32 Jalan Tawas Baru 1 Taman Tasek Jaya,Ipoh,Perak,(605) 2922882,30010,+60,Malaysia,"32 Jalan Tawas Baru 1 Taman Tasek Jaya, Ipoh, Perak"
"['Street:  51B Jalan Ss 21/56B Damansara Utama', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037729-4673', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']",51B Jalan Ss 21/56B Damansara Utama,Petaling Jaya,Selangor,037729-4673,47400,+60,Malaysia,"51B Jalan Ss 21/56B Damansara Utama, Petaling Jaya, Selangor"
"['Street:  Jalan 2A, Kawasan Perindustrian Taming Jaya,', 'City:   Seri Kembangan', 'State/province/area:    Selangor', 'Phone number  +60 (0)12 706-3291', 'Zip code  43300', 'Country calling code  +60', 'Country  Malaysia']","Jalan 2A, Kawasan Perindustrian Taming Jaya,",Seri Kembangan,Selangor,+60 (0)12 706-3291,43300,+60,Malaysia,"Jalan 2A, Kawasan Perindustrian Taming Jaya,, Seri Kembangan, Selangor"
"['Street:  9Th Floor Globe Silk Store Jln Tuanku Abdul Rahman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032692-2140', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",9Th Floor Globe Silk Store Jln Tuanku Abdul Rahman,Kuala Lumpur,Wilayah Persekutuan,032692-2140,50100,+60,Malaysia,"9Th Floor Globe Silk Store Jln Tuanku Abdul Rahman, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  A 45 Jln Ss3/29 Ss3 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037877-7266', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",A 45 Jln Ss3/29 Ss3 Petaling Jaya,Petaling Jaya,Selangor,037877-7266,47300,+60,Malaysia,"A 45 Jln Ss3/29 Ss3 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  4 Kompleks Pertama Jln Tuanku Abdul Rahman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032691-4367', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",4 Kompleks Pertama Jln Tuanku Abdul Rahman,Kuala Lumpur,Wilayah Persekutuan,032691-4367,50100,+60,Malaysia,"4 Kompleks Pertama Jln Tuanku Abdul Rahman, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Plot 1-46 & 1-47 Jalan Ttc 4, Kawasan Perindustrian Cheng,', 'City:   Melaka', 'State/province/area:    Melaka', 'Phone number  +60 (0)6 335-2029', 'Zip code  75250', 'Country calling code  +60', 'Country  Malaysia']","Plot 1-46 & 1-47 Jalan Ttc 4, Kawasan Perindustrian Cheng,",Melaka,Melaka,+60 (0)6 335-2029,75250,+60,Malaysia,"Plot 1-46 & 1-47 Jalan Ttc 4, Kawasan Perindustrian Cheng,, Melaka, Melaka"
"['Street:  Blok 5 Pantai Panorama 5 M1 3 Jln 112H Off Jalan Kerinchi Kampung Kerinchi', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037960-0189', 'Zip code  59200', 'Country calling code  +60', 'Country  Malaysia']",Blok 5 Pantai Panorama 5 M1 3 Jln 112H Off Jalan Kerinchi Kampung Kerinchi,Kuala Lumpur,Wilayah Persekutuan,037960-0189,59200,+60,Malaysia,"Blok 5 Pantai Panorama 5 M1 3 Jln 112H Off Jalan Kerinchi Kampung Kerinchi, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan RosMerah 2/1, Taman Jaya, Bahru.', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  016-3535 221', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']","Jalan RosMerah 2/1, Taman Jaya, Bahru.",Johor Bahru,Johor,016-3535 221,81100,+60,Malaysia,"Jalan RosMerah 2/1, Taman Jaya, Bahru., Johor Bahru, Johor"
"['Street:  Taman Chia Yii, Jalan Arang,', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  +60 (0)82 484833', 'Zip code  93250', 'Country calling code  +60', 'Country  Malaysia']","Taman Chia Yii, Jalan Arang,",Kuching,Sarawak,+60 (0)82 484833,93250,+60,Malaysia,"Taman Chia Yii, Jalan Arang,, Kuching, Sarawak"
"['Street:  247 1C Menara AA Jalan Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21421511', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",247 1C Menara AA Jalan Tun Razak,Kuala Lumpur,Wilayah Persekutuan,(603) 21421511,50400,+60,Malaysia,"247 1C Menara AA Jalan Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  336 Lrg Sri Mawar 6/1 Taman Sri Mawar Mal', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06677-2713', 'Zip code  70450', 'Country calling code  +60', 'Country  Malaysia']",336 Lrg Sri Mawar 6/1 Taman Sri Mawar Mal,Seremban,Negeri Sembilan,06677-2713,70450,+60,Malaysia,"336 Lrg Sri Mawar 6/1 Taman Sri Mawar Mal, Seremban, Negeri Sembilan"
"['Street:  , Jalan TKS 1 , Taman Kajang Sentral Buisness Park Kajang', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  03-87391025/012-3223883', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']",", Jalan TKS 1 , Taman Kajang Sentral Buisness Park Kajang",Kajang,Selangor,03-87391025/012-3223883,43000,+60,Malaysia,", Jalan TKS 1 , Taman Kajang Sentral Buisness Park Kajang, Kajang, Selangor"
"['Street:  A 79 Jln Ss14/1 Ss14 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035637-2095', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",A 79 Jln Ss14/1 Ss14 Petaling Jaya,Petaling Jaya,Selangor,035637-2095,47500,+60,Malaysia,"A 79 Jln Ss14/1 Ss14 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Jalan Harmoni 3/6, Taman Desa Harmoni,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  +60 (0)7 351-2490', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Harmoni 3/6, Taman Desa Harmoni,",Johor Bahru,Johor,+60 (0)7 351-2490,81100,+60,Malaysia,"Jalan Harmoni 3/6, Taman Desa Harmoni,, Johor Bahru, Johor"
"['Street:  Kelana Center Point No 3 Jln SS7/19, Kelana Jaya,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  603 7806 4717', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']","Kelana Center Point No 3 Jln SS7/19, Kelana Jaya,",Petaling Jaya,Selangor,603 7806 4717,47301,+60,Malaysia,"Kelana Center Point No 3 Jln SS7/19, Kelana Jaya,, Petaling Jaya, Selangor"
"['Street:  22 Jln Mustapha Al Bakri', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05254-0683', 'Zip code  30300', 'Country calling code  +60', 'Country  Malaysia']",22 Jln Mustapha Al Bakri,Ipoh,Perak,05254-0683,30300,+60,Malaysia,"22 Jln Mustapha Al Bakri, Ipoh, Perak"
"['Street:  2 Kompleks Barter Trade 39 Jln Pelabuhan Utara Pelabuhan Pelabuhan Malays', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033165-7558', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",2 Kompleks Barter Trade 39 Jln Pelabuhan Utara Pelabuhan Pelabuhan Malays,Klang,Selangor,033165-7558,42000,+60,Malaysia,"2 Kompleks Barter Trade 39 Jln Pelabuhan Utara Pelabuhan Pelabuhan Malays, Klang, Selangor"
"['Street:  58 Jln 6/116B Kuchai Intrepreneur Park', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  068981-4868', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",58 Jln 6/116B Kuchai Intrepreneur Park,Kuala Lumpur,Wilayah Persekutuan,068981-4868,58200,+60,Malaysia,"58 Jln 6/116B Kuchai Intrepreneur Park, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  12-1G Jalan AU1A/4F Taman Keramat Permai', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 42561347', 'Zip code  54200', 'Country calling code  +60', 'Country  Malaysia']",12-1G Jalan AU1A/4F Taman Keramat Permai,Kuala Lumpur,Wilayah Persekutuan,(603) 42561347,54200,+60,Malaysia,"12-1G Jalan AU1A/4F Taman Keramat Permai, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  3 Lrg Kasawari 4A Taman Eng Ann', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033343-4375', 'Zip code  41150', 'Country calling code  +60', 'Country  Malaysia']",3 Lrg Kasawari 4A Taman Eng Ann,Klang,Selangor,033343-4375,41150,+60,Malaysia,"3 Lrg Kasawari 4A Taman Eng Ann, Klang, Selangor"
"['Street:  1453 G Jln Buangsiol Limbang', 'City:   Limbang', 'State/province/area:    Sarawak', 'Phone number  6085212788', 'Zip code  98700', 'Country calling code  +60', 'Country  Malaysia']",1453 G Jln Buangsiol Limbang,Limbang,Sarawak,6085212788,98700,+60,Malaysia,"1453 G Jln Buangsiol Limbang, Limbang, Sarawak"
"['Street:  No 1-A Jalan Jejaka 9 Taman Maluri', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-92858948', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",No 1-A Jalan Jejaka 9 Taman Maluri,Kuala Lumpur,Wilayah Persekutuan,03-92858948,55100,+60,Malaysia,"No 1-A Jalan Jejaka 9 Taman Maluri, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Sm 4, Sunway Batu Caves,', 'City:   Batu Caves', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 6189-0911', 'Zip code  68100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Sm 4, Sunway Batu Caves,",Batu Caves,Selangor,+60 (0)3 6189-0911,68100,+60,Malaysia,"Jalan Sm 4, Sunway Batu Caves,, Batu Caves, Selangor"
"['Street:  A 60 Jln Sulam Taman Sentosa', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07334-1116', 'Zip code  80150', 'Country calling code  +60', 'Country  Malaysia']",A 60 Jln Sulam Taman Sentosa,Johor Bahru,Johor,07334-1116,80150,+60,Malaysia,"A 60 Jln Sulam Taman Sentosa, Johor Bahru, Johor"
