Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  Bay 8', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  03-80232145/2745/3745', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",Bay 8,Subang Jaya,Selangor,03-80232145/2745/3745,47500,+60,Malaysia,"Bay 8, Subang Jaya, Selangor"
"['Street:  27 Jln 3/24D Wangsa Melawati', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032849-0428', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",27 Jln 3/24D Wangsa Melawati,Kuala Lumpur,Wilayah Persekutuan,032849-0428,53300,+60,Malaysia,"27 Jln 3/24D Wangsa Melawati, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  10 Jln 3/55 Seksyen 3 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037785-5714', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",10 Jln 3/55 Seksyen 3 Petaling Jaya,Petaling Jaya,Selangor,037785-5714,46000,+60,Malaysia,"10 Jln 3/55 Seksyen 3 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  A 5425 Jln J9 Taman Melawati Hulu', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  034907-6690', 'Zip code  53100', 'Country calling code  +60', 'Country  Malaysia']",A 5425 Jln J9 Taman Melawati Hulu,Klang,Selangor,034907-6690,53100,+60,Malaysia,"A 5425 Jln J9 Taman Melawati Hulu, Klang, Selangor"
"['Street:  Jalan Durian Tunggal, Pantai Belimbing,', 'City:   Alor Gajah', 'State/province/area:    Melaka', 'Phone number  +60 (0)6 553-4550', 'Zip code  78000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Durian Tunggal, Pantai Belimbing,",Alor Gajah,Melaka,+60 (0)6 553-4550,78000,+60,Malaysia,"Jalan Durian Tunggal, Pantai Belimbing,, Alor Gajah, Melaka"
"['Street:  1st Floor Block C Plaza Jalan Bukit Bintang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21429040', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",1st Floor Block C Plaza Jalan Bukit Bintang,Kuala Lumpur,Wilayah Persekutuan,(603) 21429040,55100,+60,Malaysia,"1st Floor Block C Plaza Jalan Bukit Bintang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 229C Jln Astana Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08244-8831', 'Zip code  93050', 'Country calling code  +60', 'Country  Malaysia']",1 229C Jln Astana Kuching,Kuching,Sarawak,08244-8831,93050,+60,Malaysia,"1 229C Jln Astana Kuching, Kuching, Sarawak"
"['Street:  Batu 8 1/2, Jalan , Batu Caves 68100', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  603-61387692', 'Zip code  17519', 'Country calling code  +60', 'Country  Malaysia']","Batu 8 1/2, Jalan , Batu Caves 68100",Ipoh,Perak,603-61387692,17519,+60,Malaysia,"Batu 8 1/2, Jalan , Batu Caves 68100, Ipoh, Perak"
"['Street:  3A Jln Nipah', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034257-4259', 'Zip code  55000', 'Country calling code  +60', 'Country  Malaysia']",3A Jln Nipah,Kuala Lumpur,Wilayah Persekutuan,034257-4259,55000,+60,Malaysia,"3A Jln Nipah, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  level 5, no 6 Jln Changkat Semantan,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  20962652', 'Zip code  50490', 'Country calling code  +60', 'Country  Malaysia']","level 5, no 6 Jln Changkat Semantan,",Kuala Lumpur,Wilayah Persekutuan,20962652,50490,+60,Malaysia,"level 5, no 6 Jln Changkat Semantan,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  78 Jln Kuala Kangsar', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05916-3291', 'Zip code  30010', 'Country calling code  +60', 'Country  Malaysia']",78 Jln Kuala Kangsar,Ipoh,Perak,05916-3291,30010,+60,Malaysia,"78 Jln Kuala Kangsar, Ipoh, Perak"
"['Street:  No. 7, Jalan USJ 9/5N,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  603-724-2265', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']","No. 7, Jalan USJ 9/5N,",Subang Jaya,Selangor,603-724-2265,47620,+60,Malaysia,"No. 7, Jalan USJ 9/5N,, Subang Jaya, Selangor"
"['Street:  2 JLN PASAR BARU', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039221-5473', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",2 JLN PASAR BARU,Kuala Lumpur,Wilayah Persekutuan,039221-5473,55100,+60,Malaysia,"2 JLN PASAR BARU, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 6 Jalan Liang 22 Taman Gembira', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  6073352969', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",No. 6 Jalan Liang 22 Taman Gembira,Johor Bahru,Johor,6073352969,81200,+60,Malaysia,"No. 6 Jalan Liang 22 Taman Gembira, Johor Bahru, Johor"
"['Street:  258 Jalan Semarak 4 Taman Panchor Jaya', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  (606) 3496243', 'Zip code  70400', 'Country calling code  +60', 'Country  Malaysia']",258 Jalan Semarak 4 Taman Panchor Jaya,Seremban,Negeri Sembilan,(606) 3496243,70400,+60,Malaysia,"258 Jalan Semarak 4 Taman Panchor Jaya, Seremban, Negeri Sembilan"
"['Street:  25-01-1 Lorong Batu Nilam 1C Bandar Bukit Tinggi', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 3941153', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",25-01-1 Lorong Batu Nilam 1C Bandar Bukit Tinggi,Klang,Selangor,(603) 3941153,41200,+60,Malaysia,"25-01-1 Lorong Batu Nilam 1C Bandar Bukit Tinggi, Klang, Selangor"
"['Street:  48A Persiaran Silibin Utara Jalan Jelapang', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 5261632', 'Zip code  30020', 'Country calling code  +60', 'Country  Malaysia']",48A Persiaran Silibin Utara Jalan Jelapang,Ipoh,Perak,(605) 5261632,30020,+60,Malaysia,"48A Persiaran Silibin Utara Jalan Jelapang, Ipoh, Perak"
"['Street:  No. 23 A1 Jln Thamby Abdullah 1', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032274-1897', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",No. 23 A1 Jln Thamby Abdullah 1,Kuala Lumpur,Wilayah Persekutuan,032274-1897,50470,+60,Malaysia,"No. 23 A1 Jln Thamby Abdullah 1, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 15 A Jln Ss5A/11 Ss5', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037877-4955', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",No. 15 A Jln Ss5A/11 Ss5,Petaling Jaya,Selangor,037877-4955,47301,+60,Malaysia,"No. 15 A Jln Ss5A/11 Ss5, Petaling Jaya, Selangor"
"['Street:  23 Menara Haw Par Jln Sultan Ismail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032070-5510', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",23 Menara Haw Par Jln Sultan Ismail,Kuala Lumpur,Wilayah Persekutuan,032070-5510,50250,+60,Malaysia,"23 Menara Haw Par Jln Sultan Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lorong Abdul Manan 5, Jalan Manan Off Jalan Meru,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03-3392-0833', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']","Lorong Abdul Manan 5, Jalan Manan Off Jalan Meru,",Klang,Selangor,03-3392-0833,41050,+60,Malaysia,"Lorong Abdul Manan 5, Jalan Manan Off Jalan Meru,, Klang, Selangor"
"['Street:  Jalan 52/4, Seksyen 52,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7956-9780', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']","Jalan 52/4, Seksyen 52,",Petaling Jaya,Selangor,03-7956-9780,46200,+60,Malaysia,"Jalan 52/4, Seksyen 52,, Petaling Jaya, Selangor"
"['Street:  174/50 Gedong Lalang', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06762-1339', 'Zip code  70400', 'Country calling code  +60', 'Country  Malaysia']",174/50 Gedong Lalang,Seremban,Negeri Sembilan,06762-1339,70400,+60,Malaysia,"174/50 Gedong Lalang, Seremban, Negeri Sembilan"
"['Street:  10-B Jalan 20/16A, Paramount Garden,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60-3-78768427', 'Zip code  46300', 'Country calling code  +60', 'Country  Malaysia']","10-B Jalan 20/16A, Paramount Garden,",Petaling Jaya,Selangor,+60-3-78768427,46300,+60,Malaysia,"10-B Jalan 20/16A, Paramount Garden,, Petaling Jaya, Selangor"
"['Street:  Kompleks JPA, Jalan Tun Ismail,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2693-8834', 'Zip code  50510', 'Country calling code  +60', 'Country  Malaysia']","Kompleks JPA, Jalan Tun Ismail,",Kuala Lumpur,Wilayah Persekutuan,03-2693-8834,50510,+60,Malaysia,"Kompleks JPA, Jalan Tun Ismail,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G 21 Jln Batu Kawa Pekan Maong Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08241-0724', 'Zip code  93250', 'Country calling code  +60', 'Country  Malaysia']",G 21 Jln Batu Kawa Pekan Maong Kuching,Kuching,Sarawak,08241-0724,93250,+60,Malaysia,"G 21 Jln Batu Kawa Pekan Maong Kuching, Kuching, Sarawak"
"['Street:  A 16 Jln Ss19/6 Ss19 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035634-2126', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",A 16 Jln Ss19/6 Ss19 Petaling Jaya,Petaling Jaya,Selangor,035634-2126,47500,+60,Malaysia,"A 16 Jln Ss19/6 Ss19 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  280-1-4 Wisma Mutiara Genting Jalan Ayer Jemeh', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 3900162', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",280-1-4 Wisma Mutiara Genting Jalan Ayer Jemeh,Kuala Lumpur,Wilayah Persekutuan,(603) 3900162,53300,+60,Malaysia,"280-1-4 Wisma Mutiara Genting Jalan Ayer Jemeh, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot 69', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  605-2919961/2919964/2919967', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",Lot 69,Ipoh,Perak,605-2919961/2919964/2919967,31400,+60,Malaysia,"Lot 69, Ipoh, Perak"
"['Street:  No. 4587 3Rd Floor Jln Tuanku Antah', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06763-3839', 'Zip code  70100', 'Country calling code  +60', 'Country  Malaysia']",No. 4587 3Rd Floor Jln Tuanku Antah,Seremban,Negeri Sembilan,06763-3839,70100,+60,Malaysia,"No. 4587 3Rd Floor Jln Tuanku Antah, Seremban, Negeri Sembilan"
"['Street:  P O Box 2093', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  (6082) 336666', 'Zip code  93742', 'Country calling code  +60', 'Country  Malaysia']",P O Box 2093,Kuching,Sarawak,(6082) 336666,93742,+60,Malaysia,"P O Box 2093, Kuching, Sarawak"
"['Street:  Lot 2317, Bulatan Commercial Centre,', 'City:   Miri', 'State/province/area:    Sarawak', 'Phone number  +60 (0)85 434611', 'Zip code  98000', 'Country calling code  +60', 'Country  Malaysia']","Lot 2317, Bulatan Commercial Centre,",Miri,Sarawak,+60 (0)85 434611,98000,+60,Malaysia,"Lot 2317, Bulatan Commercial Centre,, Miri, Sarawak"
"['Street:  7 & 9 M/J3 Taman Majlis Jaya Sungai Chua', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  60387260683', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']",7 & 9 M/J3 Taman Majlis Jaya Sungai Chua,Kajang,Selangor,60387260683,43000,+60,Malaysia,"7 & 9 M/J3 Taman Majlis Jaya Sungai Chua, Kajang, Selangor"
"['Street:  10 Jln Tuanku Abdul Rahman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032698-3636', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",10 Jln Tuanku Abdul Rahman,Kuala Lumpur,Wilayah Persekutuan,032698-3636,50100,+60,Malaysia,"10 Jln Tuanku Abdul Rahman, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 Lrg Syed Putra Kiri', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032274-3015', 'Zip code  50460', 'Country calling code  +60', 'Country  Malaysia']",2 Lrg Syed Putra Kiri,Kuala Lumpur,Wilayah Persekutuan,032274-3015,50460,+60,Malaysia,"2 Lrg Syed Putra Kiri, Kuala Lumpur, Wilayah Persekutuan"
"[""Street:  Jalan Ungku Mohsin, Kawasan Perindustrian Dato' Onn,"", 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  +60 (0)7 335-1799', 'Zip code  80350', 'Country calling code  +60', 'Country  Malaysia']","Jalan Ungku Mohsin, Kawasan Perindustrian Dato' Onn,",Johor Bahru,Johor,+60 (0)7 335-1799,80350,+60,Malaysia,"Jalan Ungku Mohsin, Kawasan Perindustrian Dato' Onn,, Johor Bahru, Johor"
"['Street:  4585 M', 'City:  Wisma Ibrahim Ehsan', 'State/province/area:    Jalan Pasir Puteh (Wa', 'Phone number  09-744-1236', 'Zip code  15150', 'Country calling code  +60', 'Country  Malaysia']",4585 M,City:  Wisma Ibrahim Ehsan,Jalan Pasir Puteh (Wa,09-744-1236,15150,+60,Malaysia,"4585 M, City:  Wisma Ibrahim Ehsan, Jalan Pasir Puteh (Wa"
"['Street:  3517 Rod River North Jinjang Utara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036258-4760', 'Zip code  52000', 'Country calling code  +60', 'Country  Malaysia']",3517 Rod River North Jinjang Utara,Kuala Lumpur,Wilayah Persekutuan,036258-4760,52000,+60,Malaysia,"3517 Rod River North Jinjang Utara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  36-A Jln Wan Kadir 4 Taman Tun Dr Ismail Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  60377262837', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",36-A Jln Wan Kadir 4 Taman Tun Dr Ismail Kuala Lumpur,Kuala Lumpur,Wilayah Persekutuan,60377262837,60000,+60,Malaysia,"36-A Jln Wan Kadir 4 Taman Tun Dr Ismail Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 22 1St Floor Jln 6/38D Taman Sri Sinar 52100', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036237-5637', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",No. 22 1St Floor Jln 6/38D Taman Sri Sinar 52100,Kuala Lumpur,Wilayah Persekutuan,036237-5637,51200,+60,Malaysia,"No. 22 1St Floor Jln 6/38D Taman Sri Sinar 52100, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Ss 7/19, Kelana Jaya,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7880-5549', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']","Jalan Ss 7/19, Kelana Jaya,",Petaling Jaya,Selangor,+60 (0)3 7880-5549,47301,+60,Malaysia,"Jalan Ss 7/19, Kelana Jaya,, Petaling Jaya, Selangor"
"['Street:  2Nd Floor Pusat Inkubator C Jln Bukit Jalil Taman Teknologi', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  038996-3334', 'Zip code  57100', 'Country calling code  +60', 'Country  Malaysia']",2Nd Floor Pusat Inkubator C Jln Bukit Jalil Taman Teknologi,Kuala Lumpur,Wilayah Persekutuan,038996-3334,57100,+60,Malaysia,"2Nd Floor Pusat Inkubator C Jln Bukit Jalil Taman Teknologi, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  354, Jalan Kuantan,', 'City:   Temerloh', 'State/province/area:    Pahang', 'Phone number  6092962243', 'Zip code  28000', 'Country calling code  +60', 'Country  Malaysia']","354, Jalan Kuantan,",Temerloh,Pahang,6092962243,28000,+60,Malaysia,"354, Jalan Kuantan,, Temerloh, Pahang"
"['Street:  No. 18 45Th Floor Bangunan Amfinance Jln Yap Kwan Seng', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032162-6252', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",No. 18 45Th Floor Bangunan Amfinance Jln Yap Kwan Seng,Kuala Lumpur,Wilayah Persekutuan,032162-6252,50450,+60,Malaysia,"No. 18 45Th Floor Bangunan Amfinance Jln Yap Kwan Seng, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  4 Wisma Central Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032166-0216', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",4 Wisma Central Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,032166-0216,50450,+60,Malaysia,"4 Wisma Central Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 21 Jln Rengas Kaw 5 Taman Selatan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033373-0913', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",2 21 Jln Rengas Kaw 5 Taman Selatan,Klang,Selangor,033373-0913,41200,+60,Malaysia,"2 21 Jln Rengas Kaw 5 Taman Selatan, Klang, Selangor"
"['Street:  62 Jln Raja Uda Kampung Bahru', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032691-2099', 'Zip code  50300', 'Country calling code  +60', 'Country  Malaysia']",62 Jln Raja Uda Kampung Bahru,Kuala Lumpur,Wilayah Persekutuan,032691-2099,50300,+60,Malaysia,"62 Jln Raja Uda Kampung Bahru, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1B Jln Ceylon', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032026-5966', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",1B Jln Ceylon,Kuala Lumpur,Wilayah Persekutuan,032026-5966,50200,+60,Malaysia,"1B Jln Ceylon, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G G15 Jln Borneo Taman Sri Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08241-6894', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",G G15 Jln Borneo Taman Sri Kuching,Kuching,Sarawak,08241-6894,93100,+60,Malaysia,"G G15 Jln Borneo Taman Sri Kuching, Kuching, Sarawak"
"['Street:  G 34 Jln 11/55A Taman Setiawangsa Hulu', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  034256-4085', 'Zip code  54200', 'Country calling code  +60', 'Country  Malaysia']",G 34 Jln 11/55A Taman Setiawangsa Hulu,Klang,Selangor,034256-4085,54200,+60,Malaysia,"G 34 Jln 11/55A Taman Setiawangsa Hulu, Klang, Selangor"
"['Street:  25 Jln Seruling 57 Kaw 3 Taman Jaya', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033323-6966', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",25 Jln Seruling 57 Kaw 3 Taman Jaya,Klang,Selangor,033323-6966,41200,+60,Malaysia,"25 Jln Seruling 57 Kaw 3 Taman Jaya, Klang, Selangor"
"['Street:  1 5 Jln 7/70A Sri Hartamas', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036203-3074', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",1 5 Jln 7/70A Sri Hartamas,Kuala Lumpur,Wilayah Persekutuan,036203-3074,50480,+60,Malaysia,"1 5 Jln 7/70A Sri Hartamas, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2Nd Floor', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-56317160', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",2Nd Floor,Petaling Jaya,Selangor,03-56317160,47500,+60,Malaysia,"2Nd Floor, Petaling Jaya, Selangor"
"['Street:  53 Jalan Pengasah 4', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 32911716', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",53 Jalan Pengasah 4,Klang,Selangor,(603) 32911716,41400,+60,Malaysia,"53 Jalan Pengasah 4, Klang, Selangor"
"['Street:  No. 44 Jln Midah 1 Taman Midah', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039133-4670', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",No. 44 Jln Midah 1 Taman Midah,Kuala Lumpur,Wilayah Persekutuan,039133-4670,56000,+60,Malaysia,"No. 44 Jln Midah 1 Taman Midah, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Taman Desa Meranti, , Kedah Darul Aman.', 'City:   Kdh', 'State/province/area:    Sungai Petani', 'Phone number  +604-431 9812', 'Zip code  08000', 'Country calling code  +60', 'Country  Malaysia']","Taman Desa Meranti, , Kedah Darul Aman.",Kdh,Sungai Petani,+604-431 9812,08000,+60,Malaysia,"Taman Desa Meranti, , Kedah Darul Aman., Kdh, Sungai Petani"
"['Street:  1 Angkasa Bhd. Jln Ss 6/1 Ss6 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037804-2159', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",1 Angkasa Bhd. Jln Ss 6/1 Ss6 Petaling Jaya,Petaling Jaya,Selangor,037804-2159,47301,+60,Malaysia,"1 Angkasa Bhd. Jln Ss 6/1 Ss6 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  1 Pending Commercial Centre 8686 Jln Pending Kuching Malays', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08234-9934', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",1 Pending Commercial Centre 8686 Jln Pending Kuching Malays,Kuching,Sarawak,08234-9934,93450,+60,Malaysia,"1 Pending Commercial Centre 8686 Jln Pending Kuching Malays, Kuching, Sarawak"
"['Street:  No. 1 Jalan Maharajalela', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032273-4098', 'Zip code  50150', 'Country calling code  +60', 'Country  Malaysia']",No. 1 Jalan Maharajalela,Kuala Lumpur,Wilayah Persekutuan,032273-4098,50150,+60,Malaysia,"No. 1 Jalan Maharajalela, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  31-01-2 Lorong Batu Nilam 1E Bandar Bukit Tinggi', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33235349', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",31-01-2 Lorong Batu Nilam 1E Bandar Bukit Tinggi,Klang,Selangor,(603) 33235349,41200,+60,Malaysia,"31-01-2 Lorong Batu Nilam 1E Bandar Bukit Tinggi, Klang, Selangor"
"['Street:  Jalan SS 26/8, Taman Mayang Jaya,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-7803-5397', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']","Jalan SS 26/8, Taman Mayang Jaya,",Kuala Lumpur,Wilayah Persekutuan,03-7803-5397,47301,+60,Malaysia,"Jalan SS 26/8, Taman Mayang Jaya,, Kuala Lumpur, Wilayah Persekutuan"
"[""Street:  6 Plaza Mont\\'Kiara Blok B 2 Jln 1/70C"", 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036203-1343', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",6 Plaza Mont\'Kiara Blok B 2 Jln 1/70C,Kuala Lumpur,Wilayah Persekutuan,036203-1343,50480,+60,Malaysia,"6 Plaza Mont\'Kiara Blok B 2 Jln 1/70C, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  BKT KEMUNING, SEKSYEN 32,', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  014 -3388775', 'Zip code  40460', 'Country calling code  +60', 'Country  Malaysia']","BKT KEMUNING, SEKSYEN 32,",Shah Alam,Selangor,014 -3388775,40460,+60,Malaysia,"BKT KEMUNING, SEKSYEN 32,, Shah Alam, Selangor"
"['Street:  40C Jln Ah Siang Tanjong Petri', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07223-6975', 'Zip code  80300', 'Country calling code  +60', 'Country  Malaysia']",40C Jln Ah Siang Tanjong Petri,Johor Bahru,Johor,07223-6975,80300,+60,Malaysia,"40C Jln Ah Siang Tanjong Petri, Johor Bahru, Johor"
"['Street:  No. 30, Jalan Besar,', 'City:   Sepang', 'State/province/area:    Selangor', 'Phone number  +60 (0)7 772-7414', 'Zip code  43900', 'Country calling code  +60', 'Country  Malaysia']","No. 30, Jalan Besar,",Sepang,Selangor,+60 (0)7 772-7414,43900,+60,Malaysia,"No. 30, Jalan Besar,, Sepang, Selangor"
"['Street:  Jalan Bagan Lallang, Taman Industrial Cengal,', 'City:   Butterworth', 'State/province/area:    Pulau Pinang', 'Phone number  +60 (0)3 8060-3498', 'Zip code  13400', 'Country calling code  +60', 'Country  Malaysia']","Jalan Bagan Lallang, Taman Industrial Cengal,",Butterworth,Pulau Pinang,+60 (0)3 8060-3498,13400,+60,Malaysia,"Jalan Bagan Lallang, Taman Industrial Cengal,, Butterworth, Pulau Pinang"
"['Street:  No 2, Jalan Aman Centre Point,', 'City:   Port Dickson', 'State/province/area:    Negeri Sembilan', 'Phone number  6066473898', 'Zip code  71010', 'Country calling code  +60', 'Country  Malaysia']","No 2, Jalan Aman Centre Point,",Port Dickson,Negeri Sembilan,6066473898,71010,+60,Malaysia,"No 2, Jalan Aman Centre Point,, Port Dickson, Negeri Sembilan"
"['Street:  328 2 Jln Rubber Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08241-4550', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",328 2 Jln Rubber Kuching,Kuching,Sarawak,08241-4550,93400,+60,Malaysia,"328 2 Jln Rubber Kuching, Kuching, Sarawak"
"['Street:  Stadium Tenis Tertutup Jln Langgak Tunku Bukit Tunku', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036201-8087', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",Stadium Tenis Tertutup Jln Langgak Tunku Bukit Tunku,Kuala Lumpur,Wilayah Persekutuan,036201-8087,50480,+60,Malaysia,"Stadium Tenis Tertutup Jln Langgak Tunku Bukit Tunku, Kuala Lumpur, Wilayah Persekutuan"
