Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  Tuaran Road, Jalan Kolombong,', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  +60 (0)88 421316', 'Zip code  88100', 'Country calling code  +60', 'Country  Malaysia']","Tuaran Road, Jalan Kolombong,",Kota Kinabalu,Sabah,+60 (0)88 421316,88100,+60,Malaysia,"Tuaran Road, Jalan Kolombong,, Kota Kinabalu, Sabah"
"['Street:  A 289 Jln Silibin Taman Alkaff', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05526-4974', 'Zip code  30100', 'Country calling code  +60', 'Country  Malaysia']",A 289 Jln Silibin Taman Alkaff,Ipoh,Perak,05526-4974,30100,+60,Malaysia,"A 289 Jln Silibin Taman Alkaff, Ipoh, Perak"
"['Street:  33Rd Floor Menara Promet Jalan Sultan Ismail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  6032141-7035', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",33Rd Floor Menara Promet Jalan Sultan Ismail,Kuala Lumpur,Wilayah Persekutuan,6032141-7035,50250,+60,Malaysia,"33Rd Floor Menara Promet Jalan Sultan Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot 102 Block A Kelana Business Centre 97 Jalan Ss 7/2 Kelana Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037880-0020', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",Lot 102 Block A Kelana Business Centre 97 Jalan Ss 7/2 Kelana Jaya,Petaling Jaya,Selangor,037880-0020,47301,+60,Malaysia,"Lot 102 Block A Kelana Business Centre 97 Jalan Ss 7/2 Kelana Jaya, Petaling Jaya, Selangor"
"['Street:  2286, Jalan Kastam,', 'City:   Teluk Intan', 'State/province/area:    Perak', 'Phone number  +60 (0)5 622-1358', 'Zip code  36000', 'Country calling code  +60', 'Country  Malaysia']","2286, Jalan Kastam,",Teluk Intan,Perak,+60 (0)5 622-1358,36000,+60,Malaysia,"2286, Jalan Kastam,, Teluk Intan, Perak"
"[""Street:  Suite E-06-05 Plaza Mont' Kiara"", 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 62011454', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",Suite E-06-05 Plaza Mont' Kiara,Kuala Lumpur,Wilayah Persekutuan,(603) 62011454,50480,+60,Malaysia,"Suite E-06-05 Plaza Mont' Kiara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 2 Jalan Mewah 2/2C, Taman Subang Mewah,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-8024-9595', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']","No. 2 Jalan Mewah 2/2C, Taman Subang Mewah,",Petaling Jaya,Selangor,03-8024-9595,47500,+60,Malaysia,"No. 2 Jalan Mewah 2/2C, Taman Subang Mewah,, Petaling Jaya, Selangor"
"['Street:  25 Jln Kolam Taman Tasik', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07237-0682', 'Zip code  80200', 'Country calling code  +60', 'Country  Malaysia']",25 Jln Kolam Taman Tasik,Johor Bahru,Johor,07237-0682,80200,+60,Malaysia,"25 Jln Kolam Taman Tasik, Johor Bahru, Johor"
"['Street:  72 Jln Kampar', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05255-8366', 'Zip code  30250', 'Country calling code  +60', 'Country  Malaysia']",72 Jln Kampar,Ipoh,Perak,05255-8366,30250,+60,Malaysia,"72 Jln Kampar, Ipoh, Perak"
"['Street:  2 99 Jln Dato Onn Jaafar', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05642-0964', 'Zip code  30300', 'Country calling code  +60', 'Country  Malaysia']",2 99 Jln Dato Onn Jaafar,Ipoh,Perak,05642-0964,30300,+60,Malaysia,"2 99 Jln Dato Onn Jaafar, Ipoh, Perak"
"['Street:  LORONG BATU NILAM 34C, BANDAR BUKIT TINGGI 2,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03-33247710', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']","LORONG BATU NILAM 34C, BANDAR BUKIT TINGGI 2,",Klang,Selangor,03-33247710,41200,+60,Malaysia,"LORONG BATU NILAM 34C, BANDAR BUKIT TINGGI 2,, Klang, Selangor"
"['Street:  No 6 Persiaran Jelapang 19C Taman Silibin Mewah', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  016-5988683', 'Zip code  30100', 'Country calling code  +60', 'Country  Malaysia']",No 6 Persiaran Jelapang 19C Taman Silibin Mewah,Ipoh,Perak,016-5988683,30100,+60,Malaysia,"No 6 Persiaran Jelapang 19C Taman Silibin Mewah, Ipoh, Perak"
"['Street:  No. 257 Jln Pahang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034023-6198', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']",No. 257 Jln Pahang,Kuala Lumpur,Wilayah Persekutuan,034023-6198,53000,+60,Malaysia,"No. 257 Jln Pahang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  54 Jalan Kuning Taman Pelangi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3357283', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']",54 Jalan Kuning Taman Pelangi,Johor Bahru,Johor,(607) 3357283,80400,+60,Malaysia,"54 Jalan Kuning Taman Pelangi, Johor Bahru, Johor"
"['Street:  17A Lorong Raja Bot', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033811-7481', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",17A Lorong Raja Bot,Klang,Selangor,033811-7481,41400,+60,Malaysia,"17A Lorong Raja Bot, Klang, Selangor"
"['Street:  No. 32 Lorong Rumbia 1, Sungai Nibong Kechil,', 'City:   Bayan Lepas', 'State/province/area:    Pulau Pinang', 'Phone number  +60 (0)83 438466', 'Zip code  11900', 'Country calling code  +60', 'Country  Malaysia']","No. 32 Lorong Rumbia 1, Sungai Nibong Kechil,",Bayan Lepas,Pulau Pinang,+60 (0)83 438466,11900,+60,Malaysia,"No. 32 Lorong Rumbia 1, Sungai Nibong Kechil,, Bayan Lepas, Pulau Pinang"
"['Street:  52A-03-2 Lorong Batu Nilam 4A Bandar Tinggi', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33249812', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",52A-03-2 Lorong Batu Nilam 4A Bandar Tinggi,Klang,Selangor,(603) 33249812,41200,+60,Malaysia,"52A-03-2 Lorong Batu Nilam 4A Bandar Tinggi, Klang, Selangor"
"['Street:  Jalan Permata 21, Taman Permata,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-4106-2864', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']","Jalan Permata 21, Taman Permata,",Kuala Lumpur,Wilayah Persekutuan,03-4106-2864,53300,+60,Malaysia,"Jalan Permata 21, Taman Permata,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 4844 Jln Sungai Besi Batu 13 Kampung Baru Balakong Cheras', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  038961-2222', 'Zip code  57000', 'Country calling code  +60', 'Country  Malaysia']",No. 4844 Jln Sungai Besi Batu 13 Kampung Baru Balakong Cheras,Kuala Lumpur,Wilayah Persekutuan,038961-2222,57000,+60,Malaysia,"No. 4844 Jln Sungai Besi Batu 13 Kampung Baru Balakong Cheras, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  35A Jalan Goh Hock Huat Kawasan 18', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33438870', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",35A Jalan Goh Hock Huat Kawasan 18,Klang,Selangor,(603) 33438870,41400,+60,Malaysia,"35A Jalan Goh Hock Huat Kawasan 18, Klang, Selangor"
"['Street:  No. 201 Jalan Baru Taman Supreme', 'City:   Perai', 'State/province/area:    Pulau Pinang', 'Phone number  6043988443', 'Zip code  13700', 'Country calling code  +60', 'Country  Malaysia']",No. 201 Jalan Baru Taman Supreme,Perai,Pulau Pinang,6043988443,13700,+60,Malaysia,"No. 201 Jalan Baru Taman Supreme, Perai, Pulau Pinang"
"['Street:  5Th Floor Bangunan Perkim Jalan Wilayah Persekutuan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  034042-8175', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",5Th Floor Bangunan Perkim Jalan Wilayah Persekutuan,Ipoh,Perak,034042-8175,51200,+60,Malaysia,"5Th Floor Bangunan Perkim Jalan Wilayah Persekutuan, Ipoh, Perak"
"['Street:  1579 Str East 10 Jinjang Utara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036257-2982', 'Zip code  52000', 'Country calling code  +60', 'Country  Malaysia']",1579 Str East 10 Jinjang Utara,Kuala Lumpur,Wilayah Persekutuan,036257-2982,52000,+60,Malaysia,"1579 Str East 10 Jinjang Utara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  15 Selasar Rokam 38 Taman Jaya', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 3130740', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']",15 Selasar Rokam 38 Taman Jaya,Ipoh,Perak,(605) 3130740,31350,+60,Malaysia,"15 Selasar Rokam 38 Taman Jaya, Ipoh, Perak"
"['Street:  5th Floor Wisma Kosas Jalan Melayu', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 26930426', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",5th Floor Wisma Kosas Jalan Melayu,Kuala Lumpur,Wilayah Persekutuan,(603) 26930426,50100,+60,Malaysia,"5th Floor Wisma Kosas Jalan Melayu, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan PJS 11/8, Bandar Sunway,', 'City:   .malaysia', 'State/province/area:    Petaling Jaya', 'Phone number  603-5636 8773', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']","Jalan PJS 11/8, Bandar Sunway,",.malaysia,Petaling Jaya,603-5636 8773,46150,+60,Malaysia,"Jalan PJS 11/8, Bandar Sunway,, .malaysia, Petaling Jaya"
"['Street:  571 Jln Jelapang Kampung Baru Jelapang', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05527-3123', 'Zip code  30020', 'Country calling code  +60', 'Country  Malaysia']",571 Jln Jelapang Kampung Baru Jelapang,Ipoh,Perak,05527-3123,30020,+60,Malaysia,"571 Jln Jelapang Kampung Baru Jelapang, Ipoh, Perak"
"['Street:  Jalan 1/1, Taman Ramal Indah,', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  03-8737-5177', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']","Jalan 1/1, Taman Ramal Indah,",Kajang,Selangor,03-8737-5177,43000,+60,Malaysia,"Jalan 1/1, Taman Ramal Indah,, Kajang, Selangor"
"['Street:  No. 8, Jalan Ss 3/5,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7876-8574', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']","No. 8, Jalan Ss 3/5,",Petaling Jaya,Selangor,+60 (0)3 7876-8574,47300,+60,Malaysia,"No. 8, Jalan Ss 3/5,, Petaling Jaya, Selangor"
"['Street:  56 JLN BATU KAWA BATU 4 1/2 Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08268-2874', 'Zip code  93250', 'Country calling code  +60', 'Country  Malaysia']",56 JLN BATU KAWA BATU 4 1/2 Kuching,Kuching,Sarawak,08268-2874,93250,+60,Malaysia,"56 JLN BATU KAWA BATU 4 1/2 Kuching, Kuching, Sarawak"
"['Street:  G 22 Jln Berangan Pelabuhan Pelabuhan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033167-4438', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",G 22 Jln Berangan Pelabuhan Pelabuhan,Klang,Selangor,033167-4438,42000,+60,Malaysia,"G 22 Jln Berangan Pelabuhan Pelabuhan, Klang, Selangor"
"['Street:  30A Jalan Rengas Southern Park', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  071371-6871', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",30A Jalan Rengas Southern Park,Klang,Selangor,071371-6871,41200,+60,Malaysia,"30A Jalan Rengas Southern Park, Klang, Selangor"
"['Street:  20A', 'City:  Jalan Perusahaan', 'State/province/area:    Prai Industrial Estat', 'Phone number  04-507-8858', 'Zip code  13600', 'Country calling code  +60', 'Country  Malaysia']",20A,City:  Jalan Perusahaan,Prai Industrial Estat,04-507-8858,13600,+60,Malaysia,"20A, City:  Jalan Perusahaan, Prai Industrial Estat"
"['Street:  16 Jln Tpj 5 Taman Perindustrian Jaya Subang', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037845-0612', 'Zip code  47200', 'Country calling code  +60', 'Country  Malaysia']",16 Jln Tpj 5 Taman Perindustrian Jaya Subang,Petaling Jaya,Selangor,037845-0612,47200,+60,Malaysia,"16 Jln Tpj 5 Taman Perindustrian Jaya Subang, Petaling Jaya, Selangor"
"['Street:  Lot 2, Jalan Seroja,', 'City:   Lahad Datu', 'State/province/area:    Sabah', 'Phone number  0138881312 01388676', 'Zip code  91000', 'Country calling code  +60', 'Country  Malaysia']","Lot 2, Jalan Seroja,",Lahad Datu,Sabah,0138881312 01388676,91000,+60,Malaysia,"Lot 2, Jalan Seroja,, Lahad Datu, Sabah"
"['Street:  6Th Floor Wisma Academy Jln 19/1 Seksyen 19', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037958-5976', 'Zip code  46300', 'Country calling code  +60', 'Country  Malaysia']",6Th Floor Wisma Academy Jln 19/1 Seksyen 19,Petaling Jaya,Selangor,037958-5976,46300,+60,Malaysia,"6Th Floor Wisma Academy Jln 19/1 Seksyen 19, Petaling Jaya, Selangor"
"['Street:  10Th Floor Tan & Tan Jln Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032163-7910', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",10Th Floor Tan & Tan Jln Tun Razak,Kuala Lumpur,Wilayah Persekutuan,032163-7910,50400,+60,Malaysia,"10Th Floor Tan & Tan Jln Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Industri Mas 9, Taman Mas,', 'City:   Puchong', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8061-9217', 'Zip code  47100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Industri Mas 9, Taman Mas,",Puchong,Selangor,+60 (0)3 8061-9217,47100,+60,Malaysia,"Jalan Industri Mas 9, Taman Mas,, Puchong, Selangor"
"['Street:  No. 25 B Jln Glasiar Taman Tasik', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07234-8047', 'Zip code  80200', 'Country calling code  +60', 'Country  Malaysia']",No. 25 B Jln Glasiar Taman Tasik,Johor Bahru,Johor,07234-8047,80200,+60,Malaysia,"No. 25 B Jln Glasiar Taman Tasik, Johor Bahru, Johor"
"['Street:  G 9 Lrg Kurau Taman Lucky', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032283-2479', 'Zip code  59100', 'Country calling code  +60', 'Country  Malaysia']",G 9 Lrg Kurau Taman Lucky,Kuala Lumpur,Wilayah Persekutuan,032283-2479,59100,+60,Malaysia,"G 9 Lrg Kurau Taman Lucky, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  166-169 Kemena Commercial Complex Jalan Tanjung Batu', 'City:   Bintulu', 'State/province/area:    Sarawak', 'Phone number  6086335574', 'Zip code  97007', 'Country calling code  +60', 'Country  Malaysia']",166-169 Kemena Commercial Complex Jalan Tanjung Batu,Bintulu,Sarawak,6086335574,97007,+60,Malaysia,"166-169 Kemena Commercial Complex Jalan Tanjung Batu, Bintulu, Sarawak"
"['Street:  No. 11 Jln Ss2/55 Ss2 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60378765540', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",No. 11 Jln Ss2/55 Ss2 Petaling Jaya,Petaling Jaya,Selangor,60378765540,47300,+60,Malaysia,"No. 11 Jln Ss2/55 Ss2 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  215-1 Jln Selingsing 7', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036250-5216', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",215-1 Jln Selingsing 7,Kuala Lumpur,Wilayah Persekutuan,036250-5216,51200,+60,Malaysia,"215-1 Jln Selingsing 7, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  20 Jln 11/101 Taman Desa Aman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039130-7142', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",20 Jln 11/101 Taman Desa Aman,Kuala Lumpur,Wilayah Persekutuan,039130-7142,56100,+60,Malaysia,"20 Jln 11/101 Taman Desa Aman, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 287 2Nd Floor Lee Ling Commercial Centre Jln Matang Taman Lee LingSarawak Mal', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08264-7720', 'Zip code  93050', 'Country calling code  +60', 'Country  Malaysia']",No. 287 2Nd Floor Lee Ling Commercial Centre Jln Matang Taman Lee LingSarawak Mal,Kuching,Sarawak,08264-7720,93050,+60,Malaysia,"No. 287 2Nd Floor Lee Ling Commercial Centre Jln Matang Taman Lee LingSarawak Mal, Kuching, Sarawak"
"['Street:  Gerai Taman Binamara 39 Jln Haji Taha Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08223-0999', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",Gerai Taman Binamara 39 Jln Haji Taha Kuching,Kuching,Sarawak,08223-0999,93400,+60,Malaysia,"Gerai Taman Binamara 39 Jln Haji Taha Kuching, Kuching, Sarawak"
"['Street:  1081-O', 'City:   Tgn', 'State/province/area:    Kuala Terengganu', 'Phone number  6096318074', 'Zip code  20100', 'Country calling code  +60', 'Country  Malaysia']",1081-O,Tgn,Kuala Terengganu,6096318074,20100,+60,Malaysia,"1081-O, Tgn, Kuala Terengganu"
"['Street:  9 1 Jln 45A/26 Taman Sri Rampai', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034149-5160', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",9 1 Jln 45A/26 Taman Sri Rampai,Kuala Lumpur,Wilayah Persekutuan,034149-5160,53300,+60,Malaysia,"9 1 Jln 45A/26 Taman Sri Rampai, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 Jln 3/133 Taman Sri Sentosa', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037781-0237', 'Zip code  58000', 'Country calling code  +60', 'Country  Malaysia']",2 Jln 3/133 Taman Sri Sentosa,Kuala Lumpur,Wilayah Persekutuan,037781-0237,58000,+60,Malaysia,"2 Jln 3/133 Taman Sri Sentosa, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  3 Blok A Academy Resources Jln 19/1 Seksyen 19 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037956-7682', 'Zip code  46300', 'Country calling code  +60', 'Country  Malaysia']",3 Blok A Academy Resources Jln 19/1 Seksyen 19 Petaling Jaya,Petaling Jaya,Selangor,037956-7682,46300,+60,Malaysia,"3 Blok A Academy Resources Jln 19/1 Seksyen 19 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  72 Jln Kampar', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05255-8395', 'Zip code  30250', 'Country calling code  +60', 'Country  Malaysia']",72 Jln Kampar,Ipoh,Perak,05255-8395,30250,+60,Malaysia,"72 Jln Kampar, Ipoh, Perak"
"['Street:  78-80 Jalan Telok Sisek', 'City:   Kuantan', 'State/province/area:    Pahang', 'Phone number  6095520982', 'Zip code  25000', 'Country calling code  +60', 'Country  Malaysia']",78-80 Jalan Telok Sisek,Kuantan,Pahang,6095520982,25000,+60,Malaysia,"78-80 Jalan Telok Sisek, Kuantan, Pahang"
"['Street:  Jalan Gelugor, Off Jalan Kenanga,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-9221-2093', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']","Jalan Gelugor, Off Jalan Kenanga,",Kuala Lumpur,Wilayah Persekutuan,03-9221-2093,55200,+60,Malaysia,"Jalan Gelugor, Off Jalan Kenanga,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot.25 Jalan Bunga Raya Bandar Wilayah P.O. Box.', 'City:   Lahad Datu', 'State/province/area:    Sabah', 'Phone number  6083685236', 'Zip code  61818', 'Country calling code  +60', 'Country  Malaysia']",Lot.25 Jalan Bunga Raya Bandar Wilayah P.O. Box.,Lahad Datu,Sabah,6083685236,61818,+60,Malaysia,"Lot.25 Jalan Bunga Raya Bandar Wilayah P.O. Box., Lahad Datu, Sabah"
"['Street:  139', 'City:   Jalan Bandar', 'State/province/area:    Kuala Terengganu Tere', 'Phone number  09-620-3241', 'Zip code  20100', 'Country calling code  +60', 'Country  Malaysia']",139,Jalan Bandar,Kuala Terengganu Tere,09-620-3241,20100,+60,Malaysia,"139, Jalan Bandar, Kuala Terengganu Tere"
"['Street:  Lot 2564, Jalan Sungai Jati,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  60333744640', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']","Lot 2564, Jalan Sungai Jati,",Klang,Selangor,60333744640,41200,+60,Malaysia,"Lot 2564, Jalan Sungai Jati,, Klang, Selangor"
"['Street:  120 JLN KERIS TAMAN SRI TEBRAU', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07331-9381', 'Zip code  80050', 'Country calling code  +60', 'Country  Malaysia']",120 JLN KERIS TAMAN SRI TEBRAU,Johor Bahru,Johor,07331-9381,80050,+60,Malaysia,"120 JLN KERIS TAMAN SRI TEBRAU, Johor Bahru, Johor"
"[""Street:  No. 2 9Th Floor Plaza Mont'Kiara Blok B Jln 1/70C"", 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036201-3712', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",No. 2 9Th Floor Plaza Mont'Kiara Blok B Jln 1/70C,Kuala Lumpur,Wilayah Persekutuan,036201-3712,50480,+60,Malaysia,"No. 2 9Th Floor Plaza Mont'Kiara Blok B Jln 1/70C, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan U5/29 (Ps), Mah Sing Integrated Industrial Park,', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 79845-0718', 'Zip code  40150', 'Country calling code  +60', 'Country  Malaysia']","Jalan U5/29 (Ps), Mah Sing Integrated Industrial Park,",Shah Alam,Selangor,+60 (0)3 79845-0718,40150,+60,Malaysia,"Jalan U5/29 (Ps), Mah Sing Integrated Industrial Park,, Shah Alam, Selangor"
"['Street:  255 P, LORONG HJ. PAK NOH JALAN BAYAM,', 'City:   Kota Bharu', 'State/province/area:    Kelantan', 'Phone number  0129453650 09743591', 'Zip code  15200', 'Country calling code  +60', 'Country  Malaysia']","255 P, LORONG HJ. PAK NOH JALAN BAYAM,",Kota Bharu,Kelantan,0129453650 09743591,15200,+60,Malaysia,"255 P, LORONG HJ. PAK NOH JALAN BAYAM,, Kota Bharu, Kelantan"
"['Street:  103 Jln Dato Lau Pak Khuan Taman', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05546-1742', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",103 Jln Dato Lau Pak Khuan Taman,Ipoh,Perak,05546-1742,31400,+60,Malaysia,"103 Jln Dato Lau Pak Khuan Taman, Ipoh, Perak"
"['Street:  No. 2 Ground Floor Jln Yam Tuan', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06762-2525', 'Zip code  70000', 'Country calling code  +60', 'Country  Malaysia']",No. 2 Ground Floor Jln Yam Tuan,Seremban,Negeri Sembilan,06762-2525,70000,+60,Malaysia,"No. 2 Ground Floor Jln Yam Tuan, Seremban, Negeri Sembilan"
"['Street:  1 63 Jln Ss15/4C Ss15 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035635-8466', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",1 63 Jln Ss15/4C Ss15 Petaling Jaya,Petaling Jaya,Selangor,035635-8466,47500,+60,Malaysia,"1 63 Jln Ss15/4C Ss15 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  63 Jln Putra Kuala Lumpur', 'City:   Wilayah Persekutuan', 'State/province/area:    Wilayah Persekutuan', 'Phone number  60340413067', 'Zip code  50350', 'Country calling code  +60', 'Country  Malaysia']",63 Jln Putra Kuala Lumpur,Wilayah Persekutuan,Wilayah Persekutuan,60340413067,50350,+60,Malaysia,"63 Jln Putra Kuala Lumpur, Wilayah Persekutuan, Wilayah Persekutuan"
"['Street:  2 9 Jln Molek 1/9 Taman Molek', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07352-8935', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",2 9 Jln Molek 1/9 Taman Molek,Johor Bahru,Johor,07352-8935,81100,+60,Malaysia,"2 9 Jln Molek 1/9 Taman Molek, Johor Bahru, Johor"
"['Street:  1 Jalan Mewah Riad Satu/3 Taman Bukit Mewah', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2323224', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",1 Jalan Mewah Riad Satu/3 Taman Bukit Mewah,Johor Bahru,Johor,(607) 2323224,81200,+60,Malaysia,"1 Jalan Mewah Riad Satu/3 Taman Bukit Mewah, Johor Bahru, Johor"
"['Street:  Jalan SS8/4, Sungai Way Free Trade Zone,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7874-2121', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']","Jalan SS8/4, Sungai Way Free Trade Zone,",Petaling Jaya,Selangor,03-7874-2121,47300,+60,Malaysia,"Jalan SS8/4, Sungai Way Free Trade Zone,, Petaling Jaya, Selangor"
"['Street:  No. 229 Jln Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032141-0031', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",No. 229 Jln Tun Razak,Kuala Lumpur,Wilayah Persekutuan,032141-0031,50400,+60,Malaysia,"No. 229 Jln Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 507 Jln Datuk Ajibah AbolSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08241-1897', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",No. 507 Jln Datuk Ajibah AbolSarawak,Kuching,Sarawak,08241-1897,93400,+60,Malaysia,"No. 507 Jln Datuk Ajibah AbolSarawak, Kuching, Sarawak"
