Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  22 Jalan SS 5C/8 Kelana Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 2218167', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",22 Jalan SS 5C/8 Kelana Jaya,Petaling Jaya,Selangor,(603) 2218167,47301,+60,Malaysia,"22 Jalan SS 5C/8 Kelana Jaya, Petaling Jaya, Selangor"
"['Street:  146 Jln Pasir Pelangi Taman Iskandar', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07331-0989', 'Zip code  80050', 'Country calling code  +60', 'Country  Malaysia']",146 Jln Pasir Pelangi Taman Iskandar,Johor Bahru,Johor,07331-0989,80050,+60,Malaysia,"146 Jln Pasir Pelangi Taman Iskandar, Johor Bahru, Johor"
"['Street:  359-3 Batu 2 1/2 Wisma KFL Jalan Wilayah Persekutuan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (603) 40420669', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",359-3 Batu 2 1/2 Wisma KFL Jalan Wilayah Persekutuan,Ipoh,Perak,(603) 40420669,51200,+60,Malaysia,"359-3 Batu 2 1/2 Wisma KFL Jalan Wilayah Persekutuan, Ipoh, Perak"
"['Street:  55 Jalan Sultan Ahmad Shah', 'City:   Georgetown', 'State/province/area:    Pulau Pinang', 'Phone number  6043703737', 'Zip code  10050', 'Country calling code  +60', 'Country  Malaysia']",55 Jalan Sultan Ahmad Shah,Georgetown,Pulau Pinang,6043703737,10050,+60,Malaysia,"55 Jalan Sultan Ahmad Shah, Georgetown, Pulau Pinang"
"['Street:  J02, Puncak Arabella Tanah Rata,', 'City:   Cameron Highlands', 'State/province/area:    Pahang', 'Phone number  0163101790', 'Zip code  39000', 'Country calling code  +60', 'Country  Malaysia']","J02, Puncak Arabella Tanah Rata,",Cameron Highlands,Pahang,0163101790,39000,+60,Malaysia,"J02, Puncak Arabella Tanah Rata,, Cameron Highlands, Pahang"
"['Street:  440 G Lrg 9 Off Jalan Ang Cheng Ho Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08223-8918', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",440 G Lrg 9 Off Jalan Ang Cheng Ho Kuching,Kuching,Sarawak,08223-8918,93100,+60,Malaysia,"440 G Lrg 9 Off Jalan Ang Cheng Ho Kuching, Kuching, Sarawak"
"['Street:  63 Jalan U Thant', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034256-8964', 'Zip code  55000', 'Country calling code  +60', 'Country  Malaysia']",63 Jalan U Thant,Kuala Lumpur,Wilayah Persekutuan,034256-8964,55000,+60,Malaysia,"63 Jalan U Thant, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 589 Jln Ss9A/14 Ss9A Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037486-9648', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",1 589 Jln Ss9A/14 Ss9A Petaling Jaya,Petaling Jaya,Selangor,037486-9648,47300,+60,Malaysia,"1 589 Jln Ss9A/14 Ss9A Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  No. 24 Jln 21/11B Seksyen 21', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037876-1338', 'Zip code  46300', 'Country calling code  +60', 'Country  Malaysia']",No. 24 Jln 21/11B Seksyen 21,Petaling Jaya,Selangor,037876-1338,46300,+60,Malaysia,"No. 24 Jln 21/11B Seksyen 21, Petaling Jaya, Selangor"
"['Street:  16 Jln 51A/222 Seksyen 51A Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037956-3629', 'Zip code  46100', 'Country calling code  +60', 'Country  Malaysia']",16 Jln 51A/222 Seksyen 51A Petaling Jaya,Petaling Jaya,Selangor,037956-3629,46100,+60,Malaysia,"16 Jln 51A/222 Seksyen 51A Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Jalan Batai Laut, Kawasan 16,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03-3341-1995', 'Zip code  41300', 'Country calling code  +60', 'Country  Malaysia']","Jalan Batai Laut, Kawasan 16,",Klang,Selangor,03-3341-1995,41300,+60,Malaysia,"Jalan Batai Laut, Kawasan 16,, Klang, Selangor"
"['Street:  Jalan SS7/2, Kelana Jaya,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7492-0823', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']","Jalan SS7/2, Kelana Jaya,",Petaling Jaya,Selangor,03-7492-0823,47301,+60,Malaysia,"Jalan SS7/2, Kelana Jaya,, Petaling Jaya, Selangor"
"['Street:  Jalan Kancil, Pudu,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603-21458919/6012-2589820', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Kancil, Pudu,",Kuala Lumpur,Wilayah Persekutuan,603-21458919/6012-2589820,55100,+60,Malaysia,"Jalan Kancil, Pudu,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 13 Jln Helang Belalang Kepong Baru', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036274-6327', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']",No. 13 Jln Helang Belalang Kepong Baru,Kuala Lumpur,Wilayah Persekutuan,036274-6327,52100,+60,Malaysia,"No. 13 Jln Helang Belalang Kepong Baru, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  PUSAT BANDAR, SEKSYEN 9, BANDAR BARU BANGI', 'City:   Bandar Baru Bangi', 'State/province/area:    Selangor', 'Phone number  192233835', 'Zip code  43650', 'Country calling code  +60', 'Country  Malaysia']","PUSAT BANDAR, SEKSYEN 9, BANDAR BARU BANGI",Bandar Baru Bangi,Selangor,192233835,43650,+60,Malaysia,"PUSAT BANDAR, SEKSYEN 9, BANDAR BARU BANGI, Bandar Baru Bangi, Selangor"
"['Street:  531 Jln Tuanku Abdul Rahman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032692-4821', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",531 Jln Tuanku Abdul Rahman,Kuala Lumpur,Wilayah Persekutuan,032692-4821,50100,+60,Malaysia,"531 Jln Tuanku Abdul Rahman, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  6 Jalan Sbc 10, Kawasan Perindustrian Batu Caves,', 'City:   Batu Caves', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 6184-2513', 'Zip code  68100', 'Country calling code  +60', 'Country  Malaysia']","6 Jalan Sbc 10, Kawasan Perindustrian Batu Caves,",Batu Caves,Selangor,+60 (0)3 6184-2513,68100,+60,Malaysia,"6 Jalan Sbc 10, Kawasan Perindustrian Batu Caves,, Batu Caves, Selangor"
"['Street:  1153/10 Jln Kunci Air Kampung Rantau Panjang', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033291-4629', 'Zip code  42100', 'Country calling code  +60', 'Country  Malaysia']",1153/10 Jln Kunci Air Kampung Rantau Panjang,Klang,Selangor,033291-4629,42100,+60,Malaysia,"1153/10 Jln Kunci Air Kampung Rantau Panjang, Klang, Selangor"
"['Street:  Taman Abad', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07335-2637', 'Zip code  81300', 'Country calling code  +60', 'Country  Malaysia']",Taman Abad,Johor Bahru,Johor,07335-2637,81300,+60,Malaysia,"Taman Abad, Johor Bahru, Johor"
"['Street:  No. 252 2Nd Floor Jln Haji TahaSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08225-3022', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",No. 252 2Nd Floor Jln Haji TahaSarawak,Kuching,Sarawak,08225-3022,93400,+60,Malaysia,"No. 252 2Nd Floor Jln Haji TahaSarawak, Kuching, Sarawak"
"['Street:  No. 9 Jln Dedap 4 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07351-5653', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",No. 9 Jln Dedap 4 Taman Jaya,Johor Bahru,Johor,07351-5653,81100,+60,Malaysia,"No. 9 Jln Dedap 4 Taman Jaya, Johor Bahru, Johor"
"['Street:  38 Jln Pemberita U1/49 Temasya Industrial Park Shah Alam Shah Alam', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  603-55693092', 'Zip code  40150', 'Country calling code  +60', 'Country  Malaysia']",38 Jln Pemberita U1/49 Temasya Industrial Park Shah Alam Shah Alam,Shah Alam,Selangor,603-55693092,40150,+60,Malaysia,"38 Jln Pemberita U1/49 Temasya Industrial Park Shah Alam Shah Alam, Shah Alam, Selangor"
"['Street:  720 Jln Sentul', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034041-1726', 'Zip code  51000', 'Country calling code  +60', 'Country  Malaysia']",720 Jln Sentul,Kuala Lumpur,Wilayah Persekutuan,034041-1726,51000,+60,Malaysia,"720 Jln Sentul, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan SS 24/11, Taman Megah,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7804-3459', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']","Jalan SS 24/11, Taman Megah,",Petaling Jaya,Selangor,03-7804-3459,47301,+60,Malaysia,"Jalan SS 24/11, Taman Megah,, Petaling Jaya, Selangor"
"['Street:  9 Jalan Pjs8/9, P. Jaya,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 5638-4188', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']","9 Jalan Pjs8/9, P. Jaya,",Petaling Jaya,Selangor,+60 (0)3 5638-4188,46150,+60,Malaysia,"9 Jalan Pjs8/9, P. Jaya,, Petaling Jaya, Selangor"
"['Street:  Taman Equine, Bandar Putra Permai,', 'City:   Seri Kembangan', 'State/province/area:    Selangor', 'Phone number  03 8941 8738', 'Zip code  43300', 'Country calling code  +60', 'Country  Malaysia']","Taman Equine, Bandar Putra Permai,",Seri Kembangan,Selangor,03 8941 8738,43300,+60,Malaysia,"Taman Equine, Bandar Putra Permai,, Seri Kembangan, Selangor"
"['Street:  30 Jalan Taming 6, Taming Jaya,', 'City:   Seri Kembangan', 'State/province/area:    Selangor', 'Phone number  +60 (0)82 484479', 'Zip code  43300', 'Country calling code  +60', 'Country  Malaysia']","30 Jalan Taming 6, Taming Jaya,",Seri Kembangan,Selangor,+60 (0)82 484479,43300,+60,Malaysia,"30 Jalan Taming 6, Taming Jaya,, Seri Kembangan, Selangor"
"['Street:  39 Jalan Rj 6/2 Taman Rasah Jaya', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06631-3238', 'Zip code  70300', 'Country calling code  +60', 'Country  Malaysia']",39 Jalan Rj 6/2 Taman Rasah Jaya,Seremban,Negeri Sembilan,06631-3238,70300,+60,Malaysia,"39 Jalan Rj 6/2 Taman Rasah Jaya, Seremban, Negeri Sembilan"
"['Street:  114A Jalam Serampang Taman Pelangi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07332-7237', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']",114A Jalam Serampang Taman Pelangi,Johor Bahru,Johor,07332-7237,80400,+60,Malaysia,"114A Jalam Serampang Taman Pelangi, Johor Bahru, Johor"
"['Street:  Ang Seng Dua, KL Sentral,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2272-5058', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']","Ang Seng Dua, KL Sentral,",Kuala Lumpur,Wilayah Persekutuan,03-2272-5058,50470,+60,Malaysia,"Ang Seng Dua, KL Sentral,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1302 Jln Gombak Batu 6 1/4 Kampung Tengah Gombak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036188-0025', 'Zip code  53100', 'Country calling code  +60', 'Country  Malaysia']",1302 Jln Gombak Batu 6 1/4 Kampung Tengah Gombak,Kuala Lumpur,Wilayah Persekutuan,036188-0025,53100,+60,Malaysia,"1302 Jln Gombak Batu 6 1/4 Kampung Tengah Gombak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 21 Jln Lambak Kluang', 'City:  Kluang', 'State/province/area:    Johor', 'Phone number  607-7711613', 'Zip code  86000', 'Country calling code  +60', 'Country  Malaysia']",No. 21 Jln Lambak Kluang,City:  Kluang,Johor,607-7711613,86000,+60,Malaysia,"No. 21 Jln Lambak Kluang, City:  Kluang, Johor"
"['Street:  1st Floor 7 Jalan Silang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 20789323', 'Zip code  50050', 'Country calling code  +60', 'Country  Malaysia']",1st Floor 7 Jalan Silang,Kuala Lumpur,Wilayah Persekutuan,(603) 20789323,50050,+60,Malaysia,"1st Floor 7 Jalan Silang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  43-1, Lorong Ara Kiri Satu Lucky Garden Bangsar, Kul', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-20953873', 'Zip code  59100', 'Country calling code  +60', 'Country  Malaysia']","43-1, Lorong Ara Kiri Satu Lucky Garden Bangsar, Kul",Kuala Lumpur,Wilayah Persekutuan,03-20953873,59100,+60,Malaysia,"43-1, Lorong Ara Kiri Satu Lucky Garden Bangsar, Kul, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Balai Serbaguna Pantai Indah Jln Pantai Dalam Malaysi', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032283-6884', 'Zip code  59200', 'Country calling code  +60', 'Country  Malaysia']",Balai Serbaguna Pantai Indah Jln Pantai Dalam Malaysi,Kuala Lumpur,Wilayah Persekutuan,032283-6884,59200,+60,Malaysia,"Balai Serbaguna Pantai Indah Jln Pantai Dalam Malaysi, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  68 Bandaran Berjaya', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  6088238535', 'Zip code  88808', 'Country calling code  +60', 'Country  Malaysia']",68 Bandaran Berjaya,Kota Kinabalu,Sabah,6088238535,88808,+60,Malaysia,"68 Bandaran Berjaya, Kota Kinabalu, Sabah"
"['Street:  29 Medan Istana 3', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 2411258', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",29 Medan Istana 3,Ipoh,Perak,(605) 2411258,31400,+60,Malaysia,"29 Medan Istana 3, Ipoh, Perak"
"['Street:  Po Box', 'City:  Wp', 'State/province/area:    Kuala Lumpur', 'Phone number  (603)89414430', 'Zip code  11986', 'Country calling code  +60', 'Country  Malaysia']",Po Box,City:  Wp,Kuala Lumpur,(603)89414430,11986,+60,Malaysia,"Po Box, City:  Wp, Kuala Lumpur"
"['Street:  Lot , Jalan Bandar 4, Taman Melawati', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-41081626', 'Zip code  14855', 'Country calling code  +60', 'Country  Malaysia']","Lot , Jalan Bandar 4, Taman Melawati",Kuala Lumpur,Wilayah Persekutuan,03-41081626,14855,+60,Malaysia,"Lot , Jalan Bandar 4, Taman Melawati, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Temasya Glenmarie, Seksyen U1,', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  +60 (0)87 450050', 'Zip code  40150', 'Country calling code  +60', 'Country  Malaysia']","Temasya Glenmarie, Seksyen U1,",Shah Alam,Selangor,+60 (0)87 450050,40150,+60,Malaysia,"Temasya Glenmarie, Seksyen U1,, Shah Alam, Selangor"
"['Street:  Bandar Ramai-ramai, P. O. Box 1374,', 'City:   Sandakan', 'State/province/area:    Sabah', 'Phone number  +60 (0)89 674980', 'Zip code  90715', 'Country calling code  +60', 'Country  Malaysia']","Bandar Ramai-ramai, P. O. Box 1374,",Sandakan,Sabah,+60 (0)89 674980,90715,+60,Malaysia,"Bandar Ramai-ramai, P. O. Box 1374,, Sandakan, Sabah"
"['Street:  18 HLA RAPAT BARU 23 KAW INDUSTRI RINGAN KINTA JAYA', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05313-5957', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']",18 HLA RAPAT BARU 23 KAW INDUSTRI RINGAN KINTA JAYA,Ipoh,Perak,05313-5957,31350,+60,Malaysia,"18 HLA RAPAT BARU 23 KAW INDUSTRI RINGAN KINTA JAYA, Ipoh, Perak"
"['Street:  Taman Ramal Indah, Sungai Ramal,', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  +60 (0)7 357-0511', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']","Taman Ramal Indah, Sungai Ramal,",Kajang,Selangor,+60 (0)7 357-0511,43000,+60,Malaysia,"Taman Ramal Indah, Sungai Ramal,, Kajang, Selangor"
"['Street:  109 Jalan 3/23A Danau Kota', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 41493883', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",109 Jalan 3/23A Danau Kota,Kuala Lumpur,Wilayah Persekutuan,(603) 41493883,53300,+60,Malaysia,"109 Jalan 3/23A Danau Kota, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  75 Jalan Bangkong Bukit Bandaraya', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 20931683', 'Zip code  59100', 'Country calling code  +60', 'Country  Malaysia']",75 Jalan Bangkong Bukit Bandaraya,Kuala Lumpur,Wilayah Persekutuan,(603) 20931683,59100,+60,Malaysia,"75 Jalan Bangkong Bukit Bandaraya, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G 8 Jln Bakti Rapat Setia', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05313-6763', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']",G 8 Jln Bakti Rapat Setia,Ipoh,Perak,05313-6763,31350,+60,Malaysia,"G 8 Jln Bakti Rapat Setia, Ipoh, Perak"
"[""Street:  8 Plaza Mont\\'Kiara Blok C 2 Jln 1/70C"", 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  556201-7955', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",8 Plaza Mont\'Kiara Blok C 2 Jln 1/70C,Kuala Lumpur,Wilayah Persekutuan,556201-7955,50480,+60,Malaysia,"8 Plaza Mont\'Kiara Blok C 2 Jln 1/70C, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  127B Jln Sultan Abdul Samad', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032274-6689', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",127B Jln Sultan Abdul Samad,Kuala Lumpur,Wilayah Persekutuan,032274-6689,50470,+60,Malaysia,"127B Jln Sultan Abdul Samad, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  604 605 6Th Floor Wisma Hangsam Jalan Hang Lekir', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032078-9448', 'Zip code  50000', 'Country calling code  +60', 'Country  Malaysia']",604 605 6Th Floor Wisma Hangsam Jalan Hang Lekir,Kuala Lumpur,Wilayah Persekutuan,032078-9448,50000,+60,Malaysia,"604 605 6Th Floor Wisma Hangsam Jalan Hang Lekir, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  P O Box 8 Brinchang Tanah Rata', 'City:   Cameron Highlands', 'State/province/area:    Pahang', 'Phone number  6054912271', 'Zip code  39000', 'Country calling code  +60', 'Country  Malaysia']",P O Box 8 Brinchang Tanah Rata,Cameron Highlands,Pahang,6054912271,39000,+60,Malaysia,"P O Box 8 Brinchang Tanah Rata, Cameron Highlands, Pahang"
"['Street:  2 Oversea Chinese Bank Corp Jln Ibrahim', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07222-5148', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",2 Oversea Chinese Bank Corp Jln Ibrahim,Johor Bahru,Johor,07222-5148,80000,+60,Malaysia,"2 Oversea Chinese Bank Corp Jln Ibrahim, Johor Bahru, Johor"
"['Street:  Komplek Pasar Jln Pasar Pekan Sungai Besi', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039059-2136', 'Zip code  57000', 'Country calling code  +60', 'Country  Malaysia']",Komplek Pasar Jln Pasar Pekan Sungai Besi,Kuala Lumpur,Wilayah Persekutuan,039059-2136,57000,+60,Malaysia,"Komplek Pasar Jln Pasar Pekan Sungai Besi, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 98 2Nd Floor Jln Green HillSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08224-2727', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",No. 98 2Nd Floor Jln Green HillSarawak,Kuching,Sarawak,08224-2727,93100,+60,Malaysia,"No. 98 2Nd Floor Jln Green HillSarawak, Kuching, Sarawak"
"['Street:  Jalan Gopeng, Off Jalan Pasar,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  60333428415', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']","Jalan Gopeng, Off Jalan Pasar,",Klang,Selangor,60333428415,41400,+60,Malaysia,"Jalan Gopeng, Off Jalan Pasar,, Klang, Selangor"
"['Street:  No 19-01 Jalan Titiwangsa 3/3 Taman Tampoi Indah Darul Takzim', 'City:  Johor Bahru', 'State/province/area:    Johor', 'Phone number  07-2856585', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",No 19-01 Jalan Titiwangsa 3/3 Taman Tampoi Indah Darul Takzim,City:  Johor Bahru,Johor,07-2856585,81200,+60,Malaysia,"No 19-01 Jalan Titiwangsa 3/3 Taman Tampoi Indah Darul Takzim, City:  Johor Bahru, Johor"
"['Street:  Bukit Jelutong Industrial Park, Seksyen U8,', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7845-3384', 'Zip code  40150', 'Country calling code  +60', 'Country  Malaysia']","Bukit Jelutong Industrial Park, Seksyen U8,",Shah Alam,Selangor,+60 (0)3 7845-3384,40150,+60,Malaysia,"Bukit Jelutong Industrial Park, Seksyen U8,, Shah Alam, Selangor"
"['Street:  E3 3 3Rd Floor. Lanai Gurney Corporate Suites 1 Jalan Bukit Keramat (Off Jalan Gurney) Wilayah Perse', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034256-6144', 'Zip code  54000', 'Country calling code  +60', 'Country  Malaysia']",E3 3 3Rd Floor. Lanai Gurney Corporate Suites 1 Jalan Bukit Keramat (Off Jalan Gurney) Wilayah Perse,Kuala Lumpur,Wilayah Persekutuan,034256-6144,54000,+60,Malaysia,"E3 3 3Rd Floor. Lanai Gurney Corporate Suites 1 Jalan Bukit Keramat (Off Jalan Gurney) Wilayah Perse, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  85A Jln Rubber Barat Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08242-9298', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",85A Jln Rubber Barat Kuching,Kuching,Sarawak,08242-9298,93400,+60,Malaysia,"85A Jln Rubber Barat Kuching, Kuching, Sarawak"
"['Street:  Gerai Umno 5 Jln Kepong Ulu Frim Kepong', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036454-9945', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']",Gerai Umno 5 Jln Kepong Ulu Frim Kepong,Kuala Lumpur,Wilayah Persekutuan,036454-9945,52100,+60,Malaysia,"Gerai Umno 5 Jln Kepong Ulu Frim Kepong, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. Jln Jelapang Kaw Perindustrian Taman Meru 30020 30020', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05526-2362', 'Zip code  51679', 'Country calling code  +60', 'Country  Malaysia']",No. Jln Jelapang Kaw Perindustrian Taman Meru 30020 30020,Ipoh,Perak,05526-2362,51679,+60,Malaysia,"No. Jln Jelapang Kaw Perindustrian Taman Meru 30020 30020, Ipoh, Perak"
"['Street:  Batu 2 1/2, Jalan Bakri,', 'City:   Muar', 'State/province/area:    Johor', 'Phone number  +60 (0)3 8060-0032', 'Zip code  84000', 'Country calling code  +60', 'Country  Malaysia']","Batu 2 1/2, Jalan Bakri,",Muar,Johor,+60 (0)3 8060-0032,84000,+60,Malaysia,"Batu 2 1/2, Jalan Bakri,, Muar, Johor"
"['Street:  No. 48 Ground Floor Blok F Pearl Commercial Centre Jln Tun RazakSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08248-8443', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",No. 48 Ground Floor Blok F Pearl Commercial Centre Jln Tun RazakSarawak,Kuching,Sarawak,08248-8443,93450,+60,Malaysia,"No. 48 Ground Floor Blok F Pearl Commercial Centre Jln Tun RazakSarawak, Kuching, Sarawak"
"['Street:  18/F Menara Boustead Jalan Raja Chulan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21484121', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",18/F Menara Boustead Jalan Raja Chulan,Kuala Lumpur,Wilayah Persekutuan,(603) 21484121,50200,+60,Malaysia,"18/F Menara Boustead Jalan Raja Chulan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Permai 2/1, Taman Subang Permai,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  03-5638-0344', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']","Jalan Permai 2/1, Taman Subang Permai,",Subang Jaya,Selangor,03-5638-0344,47500,+60,Malaysia,"Jalan Permai 2/1, Taman Subang Permai,, Subang Jaya, Selangor"
"['Street:  Jalan PUJ 2/24 Taman Puncak Jalil, Bandar Putra Permai,', 'City:   Seri Kembangan', 'State/province/area:    Selangor', 'Phone number  012 2121718 / 013 236 0070', 'Zip code  43300', 'Country calling code  +60', 'Country  Malaysia']","Jalan PUJ 2/24 Taman Puncak Jalil, Bandar Putra Permai,",Seri Kembangan,Selangor,012 2121718 / 013 236 0070,43300,+60,Malaysia,"Jalan PUJ 2/24 Taman Puncak Jalil, Bandar Putra Permai,, Seri Kembangan, Selangor"
"['Street:  No. 8 Jln Bukit Pantai Taman Bukit Pantai Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  60322960908', 'Zip code  59100', 'Country calling code  +60', 'Country  Malaysia']",No. 8 Jln Bukit Pantai Taman Bukit Pantai Kuala Lumpur,Kuala Lumpur,Wilayah Persekutuan,60322960908,59100,+60,Malaysia,"No. 8 Jln Bukit Pantai Taman Bukit Pantai Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  5 Jalan Mewah Ria Dua/1 Taman Bukit Mewah', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2383911', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",5 Jalan Mewah Ria Dua/1 Taman Bukit Mewah,Johor Bahru,Johor,(607) 2383911,81200,+60,Malaysia,"5 Jalan Mewah Ria Dua/1 Taman Bukit Mewah, Johor Bahru, Johor"
