Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  11 1 Jln Pjs 8/4 Dataran Mentari Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035631-8279', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']",11 1 Jln Pjs 8/4 Dataran Mentari Petaling Jaya,Petaling Jaya,Selangor,035631-8279,46150,+60,Malaysia,"11 1 Jln Pjs 8/4 Dataran Mentari Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  A 11 Mdn Istana 2 Bandar Raya', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05249-8276', 'Zip code  30000', 'Country calling code  +60', 'Country  Malaysia']",A 11 Mdn Istana 2 Bandar Raya,Ipoh,Perak,05249-8276,30000,+60,Malaysia,"A 11 Mdn Istana 2 Bandar Raya, Ipoh, Perak"
"['Street:  1 Lorong Mata Air 3 Taman Genting Kelang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 40252723', 'Zip code  53200', 'Country calling code  +60', 'Country  Malaysia']",1 Lorong Mata Air 3 Taman Genting Kelang,Kuala Lumpur,Wilayah Persekutuan,(603) 40252723,53200,+60,Malaysia,"1 Lorong Mata Air 3 Taman Genting Kelang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  12 JLN PJS 11/22 TAMAN BANDAR SUNWAY Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035634-1952', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']",12 JLN PJS 11/22 TAMAN BANDAR SUNWAY Petaling Jaya,Petaling Jaya,Selangor,035634-1952,46150,+60,Malaysia,"12 JLN PJS 11/22 TAMAN BANDAR SUNWAY Petaling Jaya, Petaling Jaya, Selangor"
"[""Street:  Jalan Opera 'C' U2/c, Taman Ttdi Jaya,"", 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7847-1523', 'Zip code  40150', 'Country calling code  +60', 'Country  Malaysia']","Jalan Opera 'C' U2/c, Taman Ttdi Jaya,",Shah Alam,Selangor,+60 (0)3 7847-1523,40150,+60,Malaysia,"Jalan Opera 'C' U2/c, Taman Ttdi Jaya,, Shah Alam, Selangor"
"['Street:  Plaza Berjaya, Jalan Imbi,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2145-8054', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']","Plaza Berjaya, Jalan Imbi,",Kuala Lumpur,Wilayah Persekutuan,03-2145-8054,55100,+60,Malaysia,"Plaza Berjaya, Jalan Imbi,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 50 Jln Penchala Seksyen 51 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037784-0511', 'Zip code  46050', 'Country calling code  +60', 'Country  Malaysia']",2 50 Jln Penchala Seksyen 51 Petaling Jaya,Petaling Jaya,Selangor,037784-0511,46050,+60,Malaysia,"2 50 Jln Penchala Seksyen 51 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Lot 153, Jalan Permaisuri,', 'City:   Miri', 'State/province/area:    Sarawak', 'Phone number  +60 (0)85 422332', 'Zip code  98000', 'Country calling code  +60', 'Country  Malaysia']","Lot 153, Jalan Permaisuri,",Miri,Sarawak,+60 (0)85 422332,98000,+60,Malaysia,"Lot 153, Jalan Permaisuri,, Miri, Sarawak"
"['Street:  Bangunan Tong Nam Jln Travers', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032272-2611', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",Bangunan Tong Nam Jln Travers,Kuala Lumpur,Wilayah Persekutuan,032272-2611,50470,+60,Malaysia,"Bangunan Tong Nam Jln Travers, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  3 President House Jln Sultan Ismail Kuala Lumpur', 'City:   Wilayah Persekutuan', 'State/province/area:    Wilayah Persekutuan', 'Phone number  60321415827', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",3 President House Jln Sultan Ismail Kuala Lumpur,Wilayah Persekutuan,Wilayah Persekutuan,60321415827,50250,+60,Malaysia,"3 President House Jln Sultan Ismail Kuala Lumpur, Wilayah Persekutuan, Wilayah Persekutuan"
"['Street:  772 Jln 32 Kampung Baru Salak Selatan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  507981-2050', 'Zip code  57100', 'Country calling code  +60', 'Country  Malaysia']",772 Jln 32 Kampung Baru Salak Selatan,Kuala Lumpur,Wilayah Persekutuan,507981-2050,57100,+60,Malaysia,"772 Jln 32 Kampung Baru Salak Selatan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 14 Jln Bukit Bintang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032142-6217', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",1 14 Jln Bukit Bintang,Kuala Lumpur,Wilayah Persekutuan,032142-6217,55100,+60,Malaysia,"1 14 Jln Bukit Bintang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot 4 Solok Waja 3 Kawasan Perindustrian Bukit Raja', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  60333413820', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']",Lot 4 Solok Waja 3 Kawasan Perindustrian Bukit Raja,Klang,Selangor,60333413820,41050,+60,Malaysia,"Lot 4 Solok Waja 3 Kawasan Perindustrian Bukit Raja, Klang, Selangor"
"['Street:  No. 20, 2nd Floor, Kluang', 'City:   Kluang', 'State/province/area:    Johor', 'Phone number  07-771 9910', 'Zip code  86000', 'Country calling code  +60', 'Country  Malaysia']","No. 20, 2nd Floor, Kluang",Kluang,Johor,07-771 9910,86000,+60,Malaysia,"No. 20, 2nd Floor, Kluang, Kluang, Johor"
"['Street:  32 Jln Midah Besar Taman Midah', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039133-1187', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",32 Jln Midah Besar Taman Midah,Kuala Lumpur,Wilayah Persekutuan,039133-1187,56000,+60,Malaysia,"32 Jln Midah Besar Taman Midah, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1St Floor Wisma Ocm Jalan Hang Jebat', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032031-6745', 'Zip code  50150', 'Country calling code  +60', 'Country  Malaysia']",1St Floor Wisma Ocm Jalan Hang Jebat,Kuala Lumpur,Wilayah Persekutuan,032031-6745,50150,+60,Malaysia,"1St Floor Wisma Ocm Jalan Hang Jebat, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Hotel Wira 123 Jln Thambosamy', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034043-2453', 'Zip code  50350', 'Country calling code  +60', 'Country  Malaysia']",Hotel Wira 123 Jln Thambosamy,Kuala Lumpur,Wilayah Persekutuan,034043-2453,50350,+60,Malaysia,"Hotel Wira 123 Jln Thambosamy, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  A 62 Jln Sungai Besi Taman Salak Selatan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037983-2556', 'Zip code  57100', 'Country calling code  +60', 'Country  Malaysia']",A 62 Jln Sungai Besi Taman Salak Selatan,Kuala Lumpur,Wilayah Persekutuan,037983-2556,57100,+60,Malaysia,"A 62 Jln Sungai Besi Taman Salak Selatan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Danga City Mall, Jalan Tun Abdul Razak Susur 1, Bahru.', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07-2212429', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']","Danga City Mall, Jalan Tun Abdul Razak Susur 1, Bahru.",Johor Bahru,Johor,07-2212429,80000,+60,Malaysia,"Danga City Mall, Jalan Tun Abdul Razak Susur 1, Bahru., Johor Bahru, Johor"
"['Street:  Block C, Ampang Palm Square,', 'City:   Ampang', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 6203-1185', 'Zip code  68000', 'Country calling code  +60', 'Country  Malaysia']","Block C, Ampang Palm Square,",Ampang,Selangor,+60 (0)3 6203-1185,68000,+60,Malaysia,"Block C, Ampang Palm Square,, Ampang, Selangor"
"['Street:  25 Jln 2 Taman Len Sen', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039132-8982', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",25 Jln 2 Taman Len Sen,Kuala Lumpur,Wilayah Persekutuan,039132-8982,56000,+60,Malaysia,"25 Jln 2 Taman Len Sen, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Gudang 4B, Kawasan Zon Bebas Pelabuhan,', 'City:   Pasir Gudang', 'State/province/area:    Johor', 'Phone number  +60 (0)7 252-3530', 'Zip code  81700', 'Country calling code  +60', 'Country  Malaysia']","Gudang 4B, Kawasan Zon Bebas Pelabuhan,",Pasir Gudang,Johor,+60 (0)7 252-3530,81700,+60,Malaysia,"Gudang 4B, Kawasan Zon Bebas Pelabuhan,, Pasir Gudang, Johor"
"['Street:  Pejabat Tapak Mahkomaju Psn Silicon Sama Jaya Free Ind Zone Kuching Saraw', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08236-9283', 'Zip code  93350', 'Country calling code  +60', 'Country  Malaysia']",Pejabat Tapak Mahkomaju Psn Silicon Sama Jaya Free Ind Zone Kuching Saraw,Kuching,Sarawak,08236-9283,93350,+60,Malaysia,"Pejabat Tapak Mahkomaju Psn Silicon Sama Jaya Free Ind Zone Kuching Saraw, Kuching, Sarawak"
"['Street:  Jalan Ss 15/4C, Petaling Jaya,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 5633-3578', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']","Jalan Ss 15/4C, Petaling Jaya,",Subang Jaya,Selangor,+60 (0)3 5633-3578,47500,+60,Malaysia,"Jalan Ss 15/4C, Petaling Jaya,, Subang Jaya, Selangor"
"['Street:  52 LBH TAPAH KAW 18', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033342-2598', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",52 LBH TAPAH KAW 18,Klang,Selangor,033342-2598,41400,+60,Malaysia,"52 LBH TAPAH KAW 18, Klang, Selangor"
"['Street:  1 Wisma Sps Jln Imbi', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032141-8965', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",1 Wisma Sps Jln Imbi,Kuala Lumpur,Wilayah Persekutuan,032141-8965,55100,+60,Malaysia,"1 Wisma Sps Jln Imbi, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  5 Blok A Pusat Pdgn Amcorp Jln Persiaran Barat Seksyen 52 Petaling Jaya Ma', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037955-7944', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']",5 Blok A Pusat Pdgn Amcorp Jln Persiaran Barat Seksyen 52 Petaling Jaya Ma,Petaling Jaya,Selangor,037955-7944,46200,+60,Malaysia,"5 Blok A Pusat Pdgn Amcorp Jln Persiaran Barat Seksyen 52 Petaling Jaya Ma, Petaling Jaya, Selangor"
"['Street:  Jalan Harimau Belang, Taman Century,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  +60 (0)4 916-4658', 'Zip code  80250', 'Country calling code  +60', 'Country  Malaysia']","Jalan Harimau Belang, Taman Century,",Johor Bahru,Johor,+60 (0)4 916-4658,80250,+60,Malaysia,"Jalan Harimau Belang, Taman Century,, Johor Bahru, Johor"
"['Street:  No 51 Jalan Ss 15/4E', 'City:  Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 56372167', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",No 51 Jalan Ss 15/4E,City:  Petaling Jaya,Selangor,(603) 56372167,47500,+60,Malaysia,"No 51 Jalan Ss 15/4E, City:  Petaling Jaya, Selangor"
"['Street:  5 Jln Kelumpang 27/41A Seksyen 27 Shah Alam Shah Alam', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  603-19920819', 'Zip code  40000', 'Country calling code  +60', 'Country  Malaysia']",5 Jln Kelumpang 27/41A Seksyen 27 Shah Alam Shah Alam,Shah Alam,Selangor,603-19920819,40000,+60,Malaysia,"5 Jln Kelumpang 27/41A Seksyen 27 Shah Alam Shah Alam, Shah Alam, Selangor"
"['Street:  20A Jalan Ss 20/10 Damansara Kim', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60377273639', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']",20A Jalan Ss 20/10 Damansara Kim,Petaling Jaya,Selangor,60377273639,47400,+60,Malaysia,"20A Jalan Ss 20/10 Damansara Kim, Petaling Jaya, Selangor"
"['Street:  1St Floor Bangunan Loke Yew Jln Mahkamah Persekutuan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603-26926623', 'Zip code  50050', 'Country calling code  +60', 'Country  Malaysia']",1St Floor Bangunan Loke Yew Jln Mahkamah Persekutuan,Kuala Lumpur,Wilayah Persekutuan,603-26926623,50050,+60,Malaysia,"1St Floor Bangunan Loke Yew Jln Mahkamah Persekutuan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1St Flr, Jalan Ang Cheng Ho,', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  +60 (0)3 7806-1180', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']","1St Flr, Jalan Ang Cheng Ho,",Kuching,Sarawak,+60 (0)3 7806-1180,93100,+60,Malaysia,"1St Flr, Jalan Ang Cheng Ho,, Kuching, Sarawak"
"['Street:  23A-2 JLN S10/1', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  038737-3954', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']",23A-2 JLN S10/1,Kajang,Selangor,038737-3954,43000,+60,Malaysia,"23A-2 JLN S10/1, Kajang, Selangor"
"['Street:  17 Jalan Selasih 11 Taman Kemas Tampoi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2355976', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",17 Jalan Selasih 11 Taman Kemas Tampoi,Johor Bahru,Johor,(607) 2355976,81200,+60,Malaysia,"17 Jalan Selasih 11 Taman Kemas Tampoi, Johor Bahru, Johor"
"['Street:  46 Lorong 3/1 Taman Desa Melor Senawang', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  (606) 6076065', 'Zip code  70450', 'Country calling code  +60', 'Country  Malaysia']",46 Lorong 3/1 Taman Desa Melor Senawang,Seremban,Negeri Sembilan,(606) 6076065,70450,+60,Malaysia,"46 Lorong 3/1 Taman Desa Melor Senawang, Seremban, Negeri Sembilan"
"['Street:  1 Blok G Pearl Commercial Centre 55A Jln Tun Razak Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08233-1218', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",1 Blok G Pearl Commercial Centre 55A Jln Tun Razak Kuching,Kuching,Sarawak,08233-1218,93450,+60,Malaysia,"1 Blok G Pearl Commercial Centre 55A Jln Tun Razak Kuching, Kuching, Sarawak"
"['Street:  52-1 Jalan Medang Kapas Bukit Bdraya', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 20956437', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",52-1 Jalan Medang Kapas Bukit Bdraya,Kuala Lumpur,Wilayah Persekutuan,(603) 20956437,58200,+60,Malaysia,"52-1 Jalan Medang Kapas Bukit Bdraya, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  60 3/F Plaza Damas Jalan Sri Hartamas 1', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 62010883', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",60 3/F Plaza Damas Jalan Sri Hartamas 1,Kuala Lumpur,Wilayah Persekutuan,(603) 62010883,50480,+60,Malaysia,"60 3/F Plaza Damas Jalan Sri Hartamas 1, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Kusta, 13 1/2 Miles,', 'City:   Sungai Buloh', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 3290-7971', 'Zip code  47000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Kusta, 13 1/2 Miles,",Sungai Buloh,Selangor,+60 (0)3 3290-7971,47000,+60,Malaysia,"Jalan Kusta, 13 1/2 Miles,, Sungai Buloh, Selangor"
"['Street:  P-G-01B Mutiara Orientl Offices Jalan Bm 1/8 Taman', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60378806060', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",P-G-01B Mutiara Orientl Offices Jalan Bm 1/8 Taman,Petaling Jaya,Selangor,60378806060,47301,+60,Malaysia,"P-G-01B Mutiara Orientl Offices Jalan Bm 1/8 Taman, Petaling Jaya, Selangor"
"['Street:  1 26 Jln Manis 1 Taman Segar', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039130-1623', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",1 26 Jln Manis 1 Taman Segar,Kuala Lumpur,Wilayah Persekutuan,039130-1623,56100,+60,Malaysia,"1 26 Jln Manis 1 Taman Segar, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 26 Jln Yam Tuan', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06762-3743', 'Zip code  70000', 'Country calling code  +60', 'Country  Malaysia']",2 26 Jln Yam Tuan,Seremban,Negeri Sembilan,06762-3743,70000,+60,Malaysia,"2 26 Jln Yam Tuan, Seremban, Negeri Sembilan"
"['Street:  Sungai Kluang Industrial Estate Phase 3 Bayan Lepas Free Trade Zone', 'City:  Bayan Lepas', 'State/province/area:    Penang', 'Phone number  604-6432610', 'Zip code  11900', 'Country calling code  +60', 'Country  Malaysia']",Sungai Kluang Industrial Estate Phase 3 Bayan Lepas Free Trade Zone,City:  Bayan Lepas,Penang,604-6432610,11900,+60,Malaysia,"Sungai Kluang Industrial Estate Phase 3 Bayan Lepas Free Trade Zone, City:  Bayan Lepas, Penang"
"['Street:  no 68, Lorong Selamat,', 'City:   Georgetown', 'State/province/area:    Pulau Pinang', 'Phone number  0164528081', 'Zip code  10400', 'Country calling code  +60', 'Country  Malaysia']","no 68, Lorong Selamat,",Georgetown,Pulau Pinang,0164528081,10400,+60,Malaysia,"no 68, Lorong Selamat,, Georgetown, Pulau Pinang"
"['Street:  No. 8 Ground Floor Jln 1/32 Off Jalan Kepong Batu 6', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036250-1159', 'Zip code  52000', 'Country calling code  +60', 'Country  Malaysia']",No. 8 Ground Floor Jln 1/32 Off Jalan Kepong Batu 6,Kuala Lumpur,Wilayah Persekutuan,036250-1159,52000,+60,Malaysia,"No. 8 Ground Floor Jln 1/32 Off Jalan Kepong Batu 6, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 Alpha Complex 12A Jln 1/47B', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036257-8341', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",1 Alpha Complex 12A Jln 1/47B,Kuala Lumpur,Wilayah Persekutuan,036257-8341,51200,+60,Malaysia,"1 Alpha Complex 12A Jln 1/47B, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Both Of Block 4, Std,', 'City:   Sri Aman', 'State/province/area:    Sarawak', 'Phone number  +60 (0)83 321568', 'Zip code  95000', 'Country calling code  +60', 'Country  Malaysia']","Both Of Block 4, Std,",Sri Aman,Sarawak,+60 (0)83 321568,95000,+60,Malaysia,"Both Of Block 4, Std,, Sri Aman, Sarawak"
"['Street:  6 Jln 14/70A Sri Hartamas', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036201-6044', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",6 Jln 14/70A Sri Hartamas,Kuala Lumpur,Wilayah Persekutuan,036201-6044,50480,+60,Malaysia,"6 Jln 14/70A Sri Hartamas, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  26 Jln Anggerek 41 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07352-2942', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",26 Jln Anggerek 41 Taman Jaya,Johor Bahru,Johor,07352-2942,81100,+60,Malaysia,"26 Jln Anggerek 41 Taman Jaya, Johor Bahru, Johor"
"['Street:  No. 142 6Th Floor Wisma Sl Dredging Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032163-3083', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",No. 142 6Th Floor Wisma Sl Dredging Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,032163-3083,50450,+60,Malaysia,"No. 142 6Th Floor Wisma Sl Dredging Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  43 Psn Bunga Tanjong 2 Senawang Industrial Park', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06677-0595', 'Zip code  70450', 'Country calling code  +60', 'Country  Malaysia']",43 Psn Bunga Tanjong 2 Senawang Industrial Park,Seremban,Negeri Sembilan,06677-0595,70450,+60,Malaysia,"43 Psn Bunga Tanjong 2 Senawang Industrial Park, Seremban, Negeri Sembilan"
"['Street:  B 88 Jln Jejaka Taman Maluri', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039281-4638', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",B 88 Jln Jejaka Taman Maluri,Kuala Lumpur,Wilayah Persekutuan,039281-4638,55100,+60,Malaysia,"B 88 Jln Jejaka Taman Maluri, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Ss 21/58, Damansara Uptown,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7863-7852', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']","Jalan Ss 21/58, Damansara Uptown,",Petaling Jaya,Selangor,+60 (0)3 7863-7852,47400,+60,Malaysia,"Jalan Ss 21/58, Damansara Uptown,, Petaling Jaya, Selangor"
"['Street:  66 Kampung Teguh Tanjong Kuala Pilah Negeri Sembilan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (606) 4889865', 'Zip code  71500', 'Country calling code  +60', 'Country  Malaysia']",66 Kampung Teguh Tanjong Kuala Pilah Negeri Sembilan,Ipoh,Perak,(606) 4889865,71500,+60,Malaysia,"66 Kampung Teguh Tanjong Kuala Pilah Negeri Sembilan, Ipoh, Perak"
"['Street:  23Rd Floor City Square Zon A Jln Wong Ah Fook', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07221-9983', 'Zip code  80250', 'Country calling code  +60', 'Country  Malaysia']",23Rd Floor City Square Zon A Jln Wong Ah Fook,Johor Bahru,Johor,07221-9983,80250,+60,Malaysia,"23Rd Floor City Square Zon A Jln Wong Ah Fook, Johor Bahru, Johor"
"['Street:  No. 32-B Jalan Ss2/66', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60378775272', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",No. 32-B Jalan Ss2/66,Petaling Jaya,Selangor,60378775272,47300,+60,Malaysia,"No. 32-B Jalan Ss2/66, Petaling Jaya, Selangor"
"['Street:  Wisma Ali Bawal 2, 11 Jalan Tandang,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7782-6737', 'Zip code  46050', 'Country calling code  +60', 'Country  Malaysia']","Wisma Ali Bawal 2, 11 Jalan Tandang,",Petaling Jaya,Selangor,+60 (0)3 7782-6737,46050,+60,Malaysia,"Wisma Ali Bawal 2, 11 Jalan Tandang,, Petaling Jaya, Selangor"
"['Street:  No. 86 1St Floor Jln Mesjid India', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032693-1858', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",No. 86 1St Floor Jln Mesjid India,Kuala Lumpur,Wilayah Persekutuan,032693-1858,50100,+60,Malaysia,"No. 86 1St Floor Jln Mesjid India, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  C 56 Jln Ss6/14 Ss6 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037806-3757', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",C 56 Jln Ss6/14 Ss6 Petaling Jaya,Petaling Jaya,Selangor,037806-3757,47301,+60,Malaysia,"C 56 Jln Ss6/14 Ss6 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  1 Crystal Plaza Jln 51A/223 Seksyen 51A Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037956-3448', 'Zip code  46100', 'Country calling code  +60', 'Country  Malaysia']",1 Crystal Plaza Jln 51A/223 Seksyen 51A Petaling Jaya,Petaling Jaya,Selangor,037956-3448,46100,+60,Malaysia,"1 Crystal Plaza Jln 51A/223 Seksyen 51A Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Taman Seri Bahtera, Jalan Cheras,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-9130-6291', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']","Taman Seri Bahtera, Jalan Cheras,",Kuala Lumpur,Wilayah Persekutuan,03-9130-6291,56100,+60,Malaysia,"Taman Seri Bahtera, Jalan Cheras,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 18 1F Jln Au 1A/4F Taman Keramat Permai', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034257-4963', 'Zip code  54200', 'Country calling code  +60', 'Country  Malaysia']",1 18 1F Jln Au 1A/4F Taman Keramat Permai,Kuala Lumpur,Wilayah Persekutuan,034257-4963,54200,+60,Malaysia,"1 18 1F Jln Au 1A/4F Taman Keramat Permai, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G 83 Jln Tengku Badar Pelabuhan Pelabuhan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033168-0694', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",G 83 Jln Tengku Badar Pelabuhan Pelabuhan,Klang,Selangor,033168-0694,42000,+60,Malaysia,"G 83 Jln Tengku Badar Pelabuhan Pelabuhan, Klang, Selangor"
"['Street:  Blok 6 Medow Park 6 2 7 Jln 1/130 Off Lama Wilayah Persekutuan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  037980-5239', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",Blok 6 Medow Park 6 2 7 Jln 1/130 Off Lama Wilayah Persekutuan,Klang,Selangor,037980-5239,58200,+60,Malaysia,"Blok 6 Medow Park 6 2 7 Jln 1/130 Off Lama Wilayah Persekutuan, Klang, Selangor"
