Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  36L Jln Kolam Air Taman Kolam Air', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07223-8645', 'Zip code  80100', 'Country calling code  +60', 'Country  Malaysia']",36L Jln Kolam Air Taman Kolam Air,Johor Bahru,Johor,07223-8645,80100,+60,Malaysia,"36L Jln Kolam Air Taman Kolam Air, Johor Bahru, Johor"
"['Street:  113 JLN KEPAYANG TAMAN CITY', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036258-3862', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",113 JLN KEPAYANG TAMAN CITY,Kuala Lumpur,Wilayah Persekutuan,036258-3862,51200,+60,Malaysia,"113 JLN KEPAYANG TAMAN CITY, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  47, Jalan Dato Sheikh Ahmad,', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  6067625363', 'Zip code  70000', 'Country calling code  +60', 'Country  Malaysia']","47, Jalan Dato Sheikh Ahmad,",Seremban,Negeri Sembilan,6067625363,70000,+60,Malaysia,"47, Jalan Dato Sheikh Ahmad,, Seremban, Negeri Sembilan"
"['Street:  4 178 Jln Tuanku Munawir', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06762-6828', 'Zip code  70000', 'Country calling code  +60', 'Country  Malaysia']",4 178 Jln Tuanku Munawir,Seremban,Negeri Sembilan,06762-6828,70000,+60,Malaysia,"4 178 Jln Tuanku Munawir, Seremban, Negeri Sembilan"
"['Street:  11 Plaza Mont Kiara Blok E Jln 1/70C', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036203-5187', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",11 Plaza Mont Kiara Blok E Jln 1/70C,Kuala Lumpur,Wilayah Persekutuan,036203-5187,50480,+60,Malaysia,"11 Plaza Mont Kiara Blok E Jln 1/70C, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  340 1 Taman Yoon Fook', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06761-8110', 'Zip code  70450', 'Country calling code  +60', 'Country  Malaysia']",340 1 Taman Yoon Fook,Seremban,Negeri Sembilan,06761-8110,70450,+60,Malaysia,"340 1 Taman Yoon Fook, Seremban, Negeri Sembilan"
"['Street:  Jalan Subang 3, Off Persiaran Subang,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  03-5634-1565', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']","Jalan Subang 3, Off Persiaran Subang,",Subang Jaya,Selangor,03-5634-1565,47500,+60,Malaysia,"Jalan Subang 3, Off Persiaran Subang,, Subang Jaya, Selangor"
"['Street:  sdn bhd 10-1 jalan 22/70a desa sri hartamas', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03 6201 4710', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",sdn bhd 10-1 jalan 22/70a desa sri hartamas,Kuala Lumpur,Wilayah Persekutuan,03 6201 4710,50480,+60,Malaysia,"sdn bhd 10-1 jalan 22/70a desa sri hartamas, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  22nd Floor', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-31825310', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",22nd Floor,Kuala Lumpur,Wilayah Persekutuan,03-31825310,50250,+60,Malaysia,"22nd Floor, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  12-1G Jalan AU1A/4F Taman Keramat Permai', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 42561349', 'Zip code  54200', 'Country calling code  +60', 'Country  Malaysia']",12-1G Jalan AU1A/4F Taman Keramat Permai,Kuala Lumpur,Wilayah Persekutuan,(603) 42561349,54200,+60,Malaysia,"12-1G Jalan AU1A/4F Taman Keramat Permai, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  27 Jln 3/24D Wangsa Melawati', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  035149-0451', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",27 Jln 3/24D Wangsa Melawati,Kuala Lumpur,Wilayah Persekutuan,035149-0451,53300,+60,Malaysia,"27 Jln 3/24D Wangsa Melawati, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  114 2 Jln Batu Lintang Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08224-6825', 'Zip code  93200', 'Country calling code  +60', 'Country  Malaysia']",114 2 Jln Batu Lintang Kuching,Kuching,Sarawak,08224-6825,93200,+60,Malaysia,"114 2 Jln Batu Lintang Kuching, Kuching, Sarawak"
"['Street:  Pasar Baru Jln Ss9A/1 Ss9A Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037874-8264', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",Pasar Baru Jln Ss9A/1 Ss9A Petaling Jaya,Petaling Jaya,Selangor,037874-8264,47300,+60,Malaysia,"Pasar Baru Jln Ss9A/1 Ss9A Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  2 171 Jln Meru Batu 6 Taman Orkid Meru', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033392-3522', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']",2 171 Jln Meru Batu 6 Taman Orkid Meru,Klang,Selangor,033392-3522,41050,+60,Malaysia,"2 171 Jln Meru Batu 6 Taman Orkid Meru, Klang, Selangor"
"['Street:  193 A Jalan Sri Pelangi Taman Pelangi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3321348', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']",193 A Jalan Sri Pelangi Taman Pelangi,Johor Bahru,Johor,(607) 3321348,80400,+60,Malaysia,"193 A Jalan Sri Pelangi Taman Pelangi, Johor Bahru, Johor"
"['Street:  No. 5 Lorong Mak Mandin 5/6, Kawasan Perindustrian Mak Mandin,', 'City:   Butterworth', 'State/province/area:    Pulau Pinang', 'Phone number  +60 (0)4 324-2152', 'Zip code  13400', 'Country calling code  +60', 'Country  Malaysia']","No. 5 Lorong Mak Mandin 5/6, Kawasan Perindustrian Mak Mandin,",Butterworth,Pulau Pinang,+60 (0)4 324-2152,13400,+60,Malaysia,"No. 5 Lorong Mak Mandin 5/6, Kawasan Perindustrian Mak Mandin,, Butterworth, Pulau Pinang"
"['Street:  K351 01St Floor Jln Kampung Tengah Cukai', 'City:   Cukai', 'State/province/area:    Terengganu', 'Phone number  6098598642', 'Zip code  24000', 'Country calling code  +60', 'Country  Malaysia']",K351 01St Floor Jln Kampung Tengah Cukai,Cukai,Terengganu,6098598642,24000,+60,Malaysia,"K351 01St Floor Jln Kampung Tengah Cukai, Cukai, Terengganu"
"['Street:  No. 6 Jalan 32/10A Taman Perindustrian I K S Mukim Batu', 'City:   Batu Caves', 'State/province/area:    Selangor', 'Phone number  60361865160', 'Zip code  68100', 'Country calling code  +60', 'Country  Malaysia']",No. 6 Jalan 32/10A Taman Perindustrian I K S Mukim Batu,Batu Caves,Selangor,60361865160,68100,+60,Malaysia,"No. 6 Jalan 32/10A Taman Perindustrian I K S Mukim Batu, Batu Caves, Selangor"
"['Street:  No. 63 Jln Ss15/4B Ss15', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035632-2312', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",No. 63 Jln Ss15/4B Ss15,Petaling Jaya,Selangor,035632-2312,47500,+60,Malaysia,"No. 63 Jln Ss15/4B Ss15, Petaling Jaya, Selangor"
"['Street:  Jalan Dagang Besar, Taman Dagang Besar,', 'City:   Ampang', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 64270-4147', 'Zip code  68000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Dagang Besar, Taman Dagang Besar,",Ampang,Selangor,+60 (0)3 64270-4147,68000,+60,Malaysia,"Jalan Dagang Besar, Taman Dagang Besar,, Ampang, Selangor"
"['Street:  G Blok A Flet Fru Jkr3488 Jln Tebrau Polis Depoh', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07226-0920', 'Zip code  80250', 'Country calling code  +60', 'Country  Malaysia']",G Blok A Flet Fru Jkr3488 Jln Tebrau Polis Depoh,Johor Bahru,Johor,07226-0920,80250,+60,Malaysia,"G Blok A Flet Fru Jkr3488 Jln Tebrau Polis Depoh, Johor Bahru, Johor"
"['Street:  Lot 5118 5 Floor Wisma Central Jalan Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032162-2233', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",Lot 5118 5 Floor Wisma Central Jalan Ampang,Kuala Lumpur,Wilayah Persekutuan,032162-2233,50450,+60,Malaysia,"Lot 5118 5 Floor Wisma Central Jalan Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  275 Jln Kampung Tupong Hulu Kampung Tupong Hulu Kuching Mal', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08224-5227', 'Zip code  93050', 'Country calling code  +60', 'Country  Malaysia']",275 Jln Kampung Tupong Hulu Kampung Tupong Hulu Kuching Mal,Kuching,Sarawak,08224-5227,93050,+60,Malaysia,"275 Jln Kampung Tupong Hulu Kampung Tupong Hulu Kuching Mal, Kuching, Sarawak"
"['Street:  Gudang 4B, Kawasan Zon Bebas Pelabuhan,', 'City:   Pasir Gudang', 'State/province/area:    Johor', 'Phone number  +60 (0)7 252-3570', 'Zip code  81700', 'Country calling code  +60', 'Country  Malaysia']","Gudang 4B, Kawasan Zon Bebas Pelabuhan,",Pasir Gudang,Johor,+60 (0)7 252-3570,81700,+60,Malaysia,"Gudang 4B, Kawasan Zon Bebas Pelabuhan,, Pasir Gudang, Johor"
"['Street:  Taman Petaling Utama, Off Jalan Lama,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7784-0081', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']","Taman Petaling Utama, Off Jalan Lama,",Petaling Jaya,Selangor,03-7784-0081,46000,+60,Malaysia,"Taman Petaling Utama, Off Jalan Lama,, Petaling Jaya, Selangor"
"['Street:  10/F Grand Seasons Avenue Hotel Jln Pahang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 26987731', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']",10/F Grand Seasons Avenue Hotel Jln Pahang,Kuala Lumpur,Wilayah Persekutuan,(603) 26987731,53000,+60,Malaysia,"10/F Grand Seasons Avenue Hotel Jln Pahang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  12A-1 Jln Usj 21/4 Taman Seafield Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  039051-1232', 'Zip code  47630', 'Country calling code  +60', 'Country  Malaysia']",12A-1 Jln Usj 21/4 Taman Seafield Jaya,Petaling Jaya,Selangor,039051-1232,47630,+60,Malaysia,"12A-1 Jln Usj 21/4 Taman Seafield Jaya, Petaling Jaya, Selangor"
"['Street:  4350 G Jln Simen Raya Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08248-2993', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",4350 G Jln Simen Raya Kuching,Kuching,Sarawak,08248-2993,93450,+60,Malaysia,"4350 G Jln Simen Raya Kuching, Kuching, Sarawak"
"['Street:  58 JLN LAMA BATU 5 1/2 Wilayah Persekutuan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  037782-8398', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",58 JLN LAMA BATU 5 1/2 Wilayah Persekutuan,Klang,Selangor,037782-8398,58200,+60,Malaysia,"58 JLN LAMA BATU 5 1/2 Wilayah Persekutuan, Klang, Selangor"
"['Street:  No. 9 Jalan 16/11, Off Jalan Damansara,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7960-1812', 'Zip code  46350', 'Country calling code  +60', 'Country  Malaysia']","No. 9 Jalan 16/11, Off Jalan Damansara,",Petaling Jaya,Selangor,+60 (0)3 7960-1812,46350,+60,Malaysia,"No. 9 Jalan 16/11, Off Jalan Damansara,, Petaling Jaya, Selangor"
"['Street:  39-1 Jalan PJS 11/2 Taman Subang Indah', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 56388470', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",39-1 Jalan PJS 11/2 Taman Subang Indah,Petaling Jaya,Selangor,(603) 56388470,46000,+60,Malaysia,"39-1 Jalan PJS 11/2 Taman Subang Indah, Petaling Jaya, Selangor"
"['Street:  Lot 155', 'City:   Shahab Perdana', 'State/province/area:    Jalan Sultanah Sambun', 'Phone number  04-733-9414', 'Zip code  05150', 'Country calling code  +60', 'Country  Malaysia']",Lot 155,Shahab Perdana,Jalan Sultanah Sambun,04-733-9414,05150,+60,Malaysia,"Lot 155, Shahab Perdana, Jalan Sultanah Sambun"
"['Street:  Suite 18.01 18Th Floor Menara Promet Kompleks Antarabangsa Jalan Sultan Ismail 5', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032148-9448', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",Suite 18.01 18Th Floor Menara Promet Kompleks Antarabangsa Jalan Sultan Ismail 5,Kuala Lumpur,Wilayah Persekutuan,032148-9448,50250,+60,Malaysia,"Suite 18.01 18Th Floor Menara Promet Kompleks Antarabangsa Jalan Sultan Ismail 5, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  274B 1st Floor Jalan Tun Sambathan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 22730775', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",274B 1st Floor Jalan Tun Sambathan,Kuala Lumpur,Wilayah Persekutuan,(603) 22730775,50470,+60,Malaysia,"274B 1st Floor Jalan Tun Sambathan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  320 1st Floor Jalan Sekama', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  (608) 2484158', 'Zip code  93300', 'Country calling code  +60', 'Country  Malaysia']",320 1st Floor Jalan Sekama,Kuching,Sarawak,(608) 2484158,93300,+60,Malaysia,"320 1st Floor Jalan Sekama, Kuching, Sarawak"
"['Street:  No. 99 & 100 Jalan Syed Hamid', 'City:   Parit Buntar', 'State/province/area:    Perak', 'Phone number  6057161560', 'Zip code  34200', 'Country calling code  +60', 'Country  Malaysia']",No. 99 & 100 Jalan Syed Hamid,Parit Buntar,Perak,6057161560,34200,+60,Malaysia,"No. 99 & 100 Jalan Syed Hamid, Parit Buntar, Perak"
"['Street:  Blok A Damansara Intan Jln Ss20/27 Ss20 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035027-9150', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']",Blok A Damansara Intan Jln Ss20/27 Ss20 Petaling Jaya,Petaling Jaya,Selangor,035027-9150,47400,+60,Malaysia,"Blok A Damansara Intan Jln Ss20/27 Ss20 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  2 5 Jln 3/116D Kuchai Intrepreneur Park', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037982-1963', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",2 5 Jln 3/116D Kuchai Intrepreneur Park,Kuala Lumpur,Wilayah Persekutuan,037982-1963,58200,+60,Malaysia,"2 5 Jln 3/116D Kuchai Intrepreneur Park, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 29 Jln Ambong 2 Kepong Baru', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036258-9395', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']",1 29 Jln Ambong 2 Kepong Baru,Kuala Lumpur,Wilayah Persekutuan,036258-9395,52100,+60,Malaysia,"1 29 Jln Ambong 2 Kepong Baru, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  7 Lrg Aminuddin Baki Taman Tun Dr Ismail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037728-6326', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",7 Lrg Aminuddin Baki Taman Tun Dr Ismail,Kuala Lumpur,Wilayah Persekutuan,037728-6326,60000,+60,Malaysia,"7 Lrg Aminuddin Baki Taman Tun Dr Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Plaza Dnp Jln Dato Abdullah Tahir', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07332-3246', 'Zip code  80250', 'Country calling code  +60', 'Country  Malaysia']",Plaza Dnp Jln Dato Abdullah Tahir,Johor Bahru,Johor,07332-3246,80250,+60,Malaysia,"Plaza Dnp Jln Dato Abdullah Tahir, Johor Bahru, Johor"
"['Street:  974 Jln Kilang Pending Industrial Estate Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08248-2745', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",974 Jln Kilang Pending Industrial Estate Kuching,Kuching,Sarawak,08248-2745,93450,+60,Malaysia,"974 Jln Kilang Pending Industrial Estate Kuching, Kuching, Sarawak"
"['Street:  Mile 3 1/2, Jalan Labuk,', 'City:   Sandakan', 'State/province/area:    Sabah', 'Phone number  +60 (0)89 222122', 'Zip code  90000', 'Country calling code  +60', 'Country  Malaysia']","Mile 3 1/2, Jalan Labuk,",Sandakan,Sabah,+60 (0)89 222122,90000,+60,Malaysia,"Mile 3 1/2, Jalan Labuk,, Sandakan, Sabah"
"['Street:  12 Lrg 6A/91 Taman Shamelin', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039283-1316', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",12 Lrg 6A/91 Taman Shamelin,Kuala Lumpur,Wilayah Persekutuan,039283-1316,56100,+60,Malaysia,"12 Lrg 6A/91 Taman Shamelin, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Taman Connaught, Cheras, Kul', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  016-3662368/ 03-42808784', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']","Taman Connaught, Cheras, Kul",Kuala Lumpur,Wilayah Persekutuan,016-3662368/ 03-42808784,56000,+60,Malaysia,"Taman Connaught, Cheras, Kul, Kuala Lumpur, Wilayah Persekutuan"
"[""Street:  B-11-2 P'puri ATM Jalan A 2B"", 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 3078052', 'Zip code  54200', 'Country calling code  +60', 'Country  Malaysia']",B-11-2 P'puri ATM Jalan A 2B,Kuala Lumpur,Wilayah Persekutuan,(603) 3078052,54200,+60,Malaysia,"B-11-2 P'puri ATM Jalan A 2B, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 264 Jln Batu Unjur 7 Taman Bayu Perdana', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033323-7114', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",1 264 Jln Batu Unjur 7 Taman Bayu Perdana,Klang,Selangor,033323-7114,41200,+60,Malaysia,"1 264 Jln Batu Unjur 7 Taman Bayu Perdana, Klang, Selangor"
"['Street:  5 Jalan Dedap 17 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3525459', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",5 Jalan Dedap 17 Taman Jaya,Johor Bahru,Johor,(607) 3525459,81100,+60,Malaysia,"5 Jalan Dedap 17 Taman Jaya, Johor Bahru, Johor"
"['Street:  74 Jln Besar Tambun', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05546-4566', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",74 Jln Besar Tambun,Ipoh,Perak,05546-4566,31400,+60,Malaysia,"74 Jln Besar Tambun, Ipoh, Perak"
"['Street:  Taman Semarak Fasa 2, Light Industry,', 'City:   Nilai', 'State/province/area:    Negeri Sembilan', 'Phone number  +60 (0)6 799-4297', 'Zip code  71800', 'Country calling code  +60', 'Country  Malaysia']","Taman Semarak Fasa 2, Light Industry,",Nilai,Negeri Sembilan,+60 (0)6 799-4297,71800,+60,Malaysia,"Taman Semarak Fasa 2, Light Industry,, Nilai, Negeri Sembilan"
"['Street:  17 Jln Sungai Besi Batu 3 1/2 Seksyen 92A', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037983-2686', 'Zip code  57100', 'Country calling code  +60', 'Country  Malaysia']",17 Jln Sungai Besi Batu 3 1/2 Seksyen 92A,Kuala Lumpur,Wilayah Persekutuan,037983-2686,57100,+60,Malaysia,"17 Jln Sungai Besi Batu 3 1/2 Seksyen 92A, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  96 Lbh Turi Kaw 5 Taman Chi Liung', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033373-7896', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",96 Lbh Turi Kaw 5 Taman Chi Liung,Klang,Selangor,033373-7896,41200,+60,Malaysia,"96 Lbh Turi Kaw 5 Taman Chi Liung, Klang, Selangor"
"['Street:  62 Jln 15/18A Taman Mastiara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036258-5873', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",62 Jln 15/18A Taman Mastiara,Kuala Lumpur,Wilayah Persekutuan,036258-5873,51200,+60,Malaysia,"62 Jln 15/18A Taman Mastiara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  19A Jalan Medan Ipoh 5 Bandar Baru Medan Ipoh', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  6055454259', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",19A Jalan Medan Ipoh 5 Bandar Baru Medan Ipoh,Ipoh,Perak,6055454259,31400,+60,Malaysia,"19A Jalan Medan Ipoh 5 Bandar Baru Medan Ipoh, Ipoh, Perak"
"['Street:  12 Bloka4 Pusat Dagang Setia Jaya Jln Lama Pusat Dagang Setia Jaya Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037877-8526', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",12 Bloka4 Pusat Dagang Setia Jaya Jln Lama Pusat Dagang Setia Jaya Petaling Jaya,Petaling Jaya,Selangor,037877-8526,47300,+60,Malaysia,"12 Bloka4 Pusat Dagang Setia Jaya Jln Lama Pusat Dagang Setia Jaya Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Batu 14, Jalan Puchong,', 'City:   Puchong', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8062-1638', 'Zip code  47100', 'Country calling code  +60', 'Country  Malaysia']","Batu 14, Jalan Puchong,",Puchong,Selangor,+60 (0)3 8062-1638,47100,+60,Malaysia,"Batu 14, Jalan Puchong,, Puchong, Selangor"
"['Street:  G 25 Jln Pjs 11/28B Taman Bandar Sunway Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035632-1952', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']",G 25 Jln Pjs 11/28B Taman Bandar Sunway Petaling Jaya,Petaling Jaya,Selangor,035632-1952,46150,+60,Malaysia,"G 25 Jln Pjs 11/28B Taman Bandar Sunway Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  20 Jalan Medan 6 Dandar Baru Medan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  03549-9031', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",20 Jalan Medan 6 Dandar Baru Medan,Ipoh,Perak,03549-9031,31400,+60,Malaysia,"20 Jalan Medan 6 Dandar Baru Medan, Ipoh, Perak"
"['Street:  4 Lrg Kluang Dua Kaw 19', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033343-3645', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",4 Lrg Kluang Dua Kaw 19,Klang,Selangor,033343-3645,41400,+60,Malaysia,"4 Lrg Kluang Dua Kaw 19, Klang, Selangor"
"['Street:  Wisma Y S Tan Lrg Kepayang', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033344-7394', 'Zip code  41300', 'Country calling code  +60', 'Country  Malaysia']",Wisma Y S Tan Lrg Kepayang,Klang,Selangor,033344-7394,41300,+60,Malaysia,"Wisma Y S Tan Lrg Kepayang, Klang, Selangor"
"['Street:  Ground Floor Wisma Chase Perdana Off Jalan Semantan Bukit Damansara Malays', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032693-2896', 'Zip code  50490', 'Country calling code  +60', 'Country  Malaysia']",Ground Floor Wisma Chase Perdana Off Jalan Semantan Bukit Damansara Malays,Kuala Lumpur,Wilayah Persekutuan,032693-2896,50490,+60,Malaysia,"Ground Floor Wisma Chase Perdana Off Jalan Semantan Bukit Damansara Malays, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  10 Bangunan Yee Seng Jln Raja Chulan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032078-5353', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",10 Bangunan Yee Seng Jln Raja Chulan,Kuala Lumpur,Wilayah Persekutuan,032078-5353,50200,+60,Malaysia,"10 Bangunan Yee Seng Jln Raja Chulan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  20 Ubn Tower Jln P Ramlee', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032052-0187', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",20 Ubn Tower Jln P Ramlee,Kuala Lumpur,Wilayah Persekutuan,032052-0187,50250,+60,Malaysia,"20 Ubn Tower Jln P Ramlee, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 132 Jln Zaaba', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06763-5269', 'Zip code  70100', 'Country calling code  +60', 'Country  Malaysia']",1 132 Jln Zaaba,Seremban,Negeri Sembilan,06763-5269,70100,+60,Malaysia,"1 132 Jln Zaaba, Seremban, Negeri Sembilan"
"['Street:  PEKELILING BUSINESS CENTRE PERSIARAN 65C, OFF JALAN PAHANG BARAT,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603 4026 6653', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']","PEKELILING BUSINESS CENTRE PERSIARAN 65C, OFF JALAN PAHANG BARAT,",Kuala Lumpur,Wilayah Persekutuan,603 4026 6653,53000,+60,Malaysia,"PEKELILING BUSINESS CENTRE PERSIARAN 65C, OFF JALAN PAHANG BARAT,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  11 Jln Kapar Bt 5 Taman Utama', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033290-4175', 'Zip code  42100', 'Country calling code  +60', 'Country  Malaysia']",11 Jln Kapar Bt 5 Taman Utama,Klang,Selangor,033290-4175,42100,+60,Malaysia,"11 Jln Kapar Bt 5 Taman Utama, Klang, Selangor"
